Stored fact information:
LecturerCandidate(ID0) => Min Interval: 31, Max Interval: 40
LecturerCandidate(ID9056) => Min Interval: 4, Max Interval: 52
LecturerCandidate(ID9059) => Min Interval: 6, Max Interval: 46
LecturerCandidate(ID9061) => Min Interval: 27, Max Interval: 48
LecturerCandidate(ID9064) => Min Interval: 17, Max Interval: 50
LecturerCandidate(ID9065) => Min Interval: 17, Max Interval: 50
LecturerCandidate(ID9066) => Min Interval: 10, Max Interval: 47
LecturerCandidate(ID9069) => Min Interval: 9, Max Interval: 32
LecturerCandidate(ID9070) => Min Interval: 4, Max Interval: 42
LecturerCandidate(ID9072) => Min Interval: 12, Max Interval: 48
LecturerCandidate(ID9074) => Min Interval: 17, Max Interval: 39
LecturerCandidate(ID9075) => Min Interval: 16, Max Interval: 41
LecturerCandidate(ID9076) => Min Interval: 28, Max Interval: 48
LecturerCandidate(ID9079) => Min Interval: 26, Max Interval: 44
LecturerCandidate(ID9082) => Min Interval: 16, Max Interval: 47
LecturerCandidate(ID9083) => Min Interval: 23, Max Interval: 44
LecturerCandidate(ID9086) => Min Interval: 6, Max Interval: 52
LecturerCandidate(ID9087) => Min Interval: 29, Max Interval: 50
LecturerCandidate(ID9089) => Min Interval: 3, Max Interval: 52
LecturerCandidate(ID9090) => Min Interval: 30, Max Interval: 40
LecturerCandidate(ID9092) => Min Interval: 10, Max Interval: 35
LecturerCandidate(ID9093) => Min Interval: 36, Max Interval: 47
LecturerCandidate(ID9095) => Min Interval: 30, Max Interval: 38
LecturerCandidate(ID9097) => Min Interval: 17, Max Interval: 36
LecturerCandidate(ID9098) => Min Interval: 10, Max Interval: 50
LecturerCandidate(ID9099) => Min Interval: 10, Max Interval: 49
LecturerCandidate(ID9103) => Min Interval: 38, Max Interval: 47
LecturerCandidate(ID9105) => Min Interval: 6, Max Interval: 39
LecturerCandidate(ID9110) => Min Interval: 20, Max Interval: 26
LecturerCandidate(ID9111) => Min Interval: 9, Max Interval: 24
LecturerCandidate(ID9116) => Min Interval: 7, Max Interval: 47
LecturerCandidate(ID9120) => Min Interval: 10, Max Interval: 41
LecturerCandidate(ID9121) => Min Interval: 6, Max Interval: 34
LecturerCandidate(ID9122) => Min Interval: 16, Max Interval: 49
LecturerCandidate(ID9124) => Min Interval: 9, Max Interval: 50
LecturerCandidate(ID9131) => Min Interval: 9, Max Interval: 49
LecturerCandidate(ID9134) => Min Interval: 19, Max Interval: 35
LecturerCandidate(ID9136) => Min Interval: 9, Max Interval: 10
LecturerCandidate(ID9138) => Min Interval: 13, Max Interval: 38
LecturerCandidate(ID9139) => Min Interval: 38, Max Interval: 45
LecturerCandidate(ID9141) => Min Interval: 19, Max Interval: 48
LecturerCandidate(ID9144) => Min Interval: 14, Max Interval: 27
LecturerCandidate(ID9146) => Min Interval: 13, Max Interval: 32
LecturerCandidate(ID9148) => Min Interval: 22, Max Interval: 46
LecturerCandidate(ID9149) => Min Interval: 19, Max Interval: 50
LecturerCandidate(ID9152) => Min Interval: 12, Max Interval: 45
LecturerCandidate(ID9155) => Min Interval: 10, Max Interval: 49
LecturerCandidate(ID9156) => Min Interval: 13, Max Interval: 28
LecturerCandidate(ID9160) => Min Interval: 3, Max Interval: 47
LecturerCandidate(ID9161) => Min Interval: 10, Max Interval: 43
LecturerCandidate(ID9163) => Min Interval: 3, Max Interval: 47
LecturerCandidate(ID9164) => Min Interval: 9, Max Interval: 40
LecturerCandidate(ID9166) => Min Interval: 31, Max Interval: 42
LecturerCandidate(ID9168) => Min Interval: 15, Max Interval: 24
LecturerCandidate(ID9174) => Min Interval: 10, Max Interval: 50
LecturerCandidate(ID9179) => Min Interval: 5, Max Interval: 44
LecturerCandidate(ID9180) => Min Interval: 7, Max Interval: 49
LecturerCandidate(ID9183) => Min Interval: 10, Max Interval: 49
LecturerCandidate(ID9185) => Min Interval: 7, Max Interval: 47
LecturerCandidate(ID9186) => Min Interval: 12, Max Interval: 47
LecturerCandidate(ID9190) => Min Interval: 18, Max Interval: 49
LecturerCandidate(ID9191) => Min Interval: 28, Max Interval: 52
LecturerCandidate(ID9194) => Min Interval: 16, Max Interval: 41
LecturerCandidate(ID9195) => Min Interval: 23, Max Interval: 43
LecturerCandidate(ID9198) => Min Interval: 9, Max Interval: 48
LecturerCandidate(ID9200) => Min Interval: 17, Max Interval: 44
LecturerCandidate(ID9202) => Min Interval: 4, Max Interval: 51
LecturerCandidate(ID9204) => Min Interval: 14, Max Interval: 27
LecturerCandidate(ID9205) => Min Interval: 34, Max Interval: 45
LecturerCandidate(ID9207) => Min Interval: 6, Max Interval: 49
LecturerCandidate(ID9208) => Min Interval: 20, Max Interval: 50
LecturerCandidate(ID9211) => Min Interval: 7, Max Interval: 49
LecturerCandidate(ID9214) => Min Interval: 33, Max Interval: 47
LecturerCandidate(ID9219) => Min Interval: 17, Max Interval: 47
LecturerCandidate(ID9221) => Min Interval: 9, Max Interval: 31
LecturerCandidate(ID9223) => Min Interval: 22, Max Interval: 45
LecturerCandidate(ID9226) => Min Interval: 9, Max Interval: 49
LecturerCandidate(ID9227) => Min Interval: 10, Max Interval: 39
LecturerCandidate(ID9230) => Min Interval: 11, Max Interval: 49
LecturerCandidate(ID9231) => Min Interval: 4, Max Interval: 52
LecturerCandidate(ID9232) => Min Interval: 12, Max Interval: 32
LecturerCandidate(ID9235) => Min Interval: 6, Max Interval: 51
LecturerCandidate(ID9238) => Min Interval: 19, Max Interval: 48
LecturerCandidate(ID9239) => Min Interval: 18, Max Interval: 43
LecturerCandidate(ID9240) => Min Interval: 22, Max Interval: 35
LecturerCandidate(ID9241) => Min Interval: 23, Max Interval: 44
LecturerCandidate(ID9244) => Min Interval: 24, Max Interval: 50
LecturerCandidate(ID9245) => Min Interval: 4, Max Interval: 52
LecturerCandidate(ID9247) => Min Interval: 14, Max Interval: 45
LecturerCandidate(ID9251) => Min Interval: 41, Max Interval: 42
LecturerCandidate(ID9253) => Min Interval: 25, Max Interval: 43
LecturerCandidate(ID9254) => Min Interval: 14, Max Interval: 44
LecturerCandidate(ID9258) => Min Interval: 41, Max Interval: 49
LecturerCandidate(ID9259) => Min Interval: 19, Max Interval: 28
LecturerCandidate(ID9260) => Min Interval: 1, Max Interval: 48
LecturerCandidate(ID9262) => Min Interval: 20, Max Interval: 51
LecturerCandidate(ID9265) => Min Interval: 27, Max Interval: 48
LecturerCandidate(ID9268) => Min Interval: 18, Max Interval: 24
LecturerCandidate(ID9270) => Min Interval: 10, Max Interval: 42
LecturerCandidate(ID9271) => Min Interval: 38, Max Interval: 50
LecturerCandidate(ID9274) => Min Interval: 7, Max Interval: 48
LecturerCandidate(ID9278) => Min Interval: 17, Max Interval: 39
LecturerCandidate(ID9282) => Min Interval: 14, Max Interval: 34
LecturerCandidate(ID9285) => Min Interval: 9, Max Interval: 36
LecturerCandidate(ID9287) => Min Interval: 25, Max Interval: 43
LecturerCandidate(ID9288) => Min Interval: 13, Max Interval: 48
LecturerCandidate(ID9291) => Min Interval: 4, Max Interval: 46
LecturerCandidate(ID9295) => Min Interval: 24, Max Interval: 41
LecturerCandidate(ID9296) => Min Interval: 36, Max Interval: 44
LecturerCandidate(ID9297) => Min Interval: 22, Max Interval: 36
LecturerCandidate(ID9298) => Min Interval: 23, Max Interval: 47
LecturerCandidate(ID9301) => Min Interval: 4, Max Interval: 50
LecturerCandidate(ID9303) => Min Interval: 3, Max Interval: 51
LecturerCandidate(ID9307) => Min Interval: 15, Max Interval: 50
LecturerCandidate(ID9309) => Min Interval: 10, Max Interval: 13
LecturerCandidate(ID9310) => Min Interval: 13, Max Interval: 44
LecturerCandidate(ID9312) => Min Interval: 4, Max Interval: 45
LecturerCandidate(ID9313) => Min Interval: 9, Max Interval: 45
LecturerCandidate(ID9314) => Min Interval: 10, Max Interval: 18
LecturerCandidate(ID9316) => Min Interval: 10, Max Interval: 15
LecturerCandidate(ID9317) => Min Interval: 15, Max Interval: 48
LecturerCandidate(ID9320) => Min Interval: 31, Max Interval: 50
LecturerCandidate(ID9322) => Min Interval: 19, Max Interval: 46
LecturerCandidate(ID9324) => Min Interval: 3, Max Interval: 45
LecturerCandidate(ID9325) => Min Interval: 20, Max Interval: 49
LecturerCandidate(ID9326) => Min Interval: 4, Max Interval: 51
LecturerCandidate(ID9328) => Min Interval: 23, Max Interval: 46
LecturerCandidate(ID9329) => Min Interval: 19, Max Interval: 49
LecturerCandidate(ID9332) => Min Interval: 11, Max Interval: 42
LecturerCandidate(ID9333) => Min Interval: 13, Max Interval: 35
LecturerCandidate(ID9334) => Min Interval: 21, Max Interval: 50
LecturerCandidate(ID9336) => Min Interval: 44, Max Interval: 45
LecturerCandidate(ID9337) => Min Interval: 23, Max Interval: 36
LecturerCandidate(ID9338) => Min Interval: 18, Max Interval: 49
LecturerCandidate(ID9339) => Min Interval: 19, Max Interval: 24
LecturerCandidate(ID9341) => Min Interval: 31, Max Interval: 37
LecturerCandidate(ID9342) => Min Interval: 24, Max Interval: 46
LecturerCandidate(ID9344) => Min Interval: 25, Max Interval: 26
LecturerCandidate(ID9345) => Min Interval: 38, Max Interval: 47
LecturerCandidate(ID9347) => Min Interval: 4, Max Interval: 50
LecturerCandidate(ID9348) => Min Interval: 18, Max Interval: 51
LecturerCandidate(ID9350) => Min Interval: 26, Max Interval: 42
LecturerCandidate(ID9352) => Min Interval: 11, Max Interval: 46
LecturerCandidate(ID9353) => Min Interval: 37, Max Interval: 46
LecturerCandidate(ID9354) => Min Interval: 7, Max Interval: 49
LecturerCandidate(ID9357) => Min Interval: 18, Max Interval: 33
LecturerCandidate(ID9358) => Min Interval: 28, Max Interval: 34
LecturerCandidate(ID9359) => Min Interval: 5, Max Interval: 49
LecturerCandidate(ID9365) => Min Interval: 23, Max Interval: 32
LecturerCandidate(ID9367) => Min Interval: 25, Max Interval: 37
LecturerCandidate(ID9368) => Min Interval: 12, Max Interval: 23
LecturerCandidate(ID9370) => Min Interval: 7, Max Interval: 44
LecturerCandidate(ID9372) => Min Interval: 18, Max Interval: 41
LecturerCandidate(ID9374) => Min Interval: 10, Max Interval: 40
LecturerCandidate(ID9375) => Min Interval: 4, Max Interval: 40
LecturerCandidate(ID9378) => Min Interval: 12, Max Interval: 33
LecturerCandidate(ID9379) => Min Interval: 13, Max Interval: 27
LecturerCandidate(ID9380) => Min Interval: 9, Max Interval: 39
LecturerCandidate(ID9382) => Min Interval: 27, Max Interval: 45
LecturerCandidate(ID9384) => Min Interval: 13, Max Interval: 42
LecturerCandidate(ID9385) => Min Interval: 26, Max Interval: 40
LecturerCandidate(ID9386) => Min Interval: 23, Max Interval: 38
LecturerCandidate(ID9387) => Min Interval: 23, Max Interval: 48
LecturerCandidate(ID9389) => Min Interval: 31, Max Interval: 46
LecturerCandidate(ID9390) => Min Interval: 23, Max Interval: 47
LecturerCandidate(ID9392) => Min Interval: 45, Max Interval: 46
LecturerCandidate(ID9393) => Min Interval: 10, Max Interval: 16
LecturerCandidate(ID9394) => Min Interval: 22, Max Interval: 50
LecturerCandidate(ID9395) => Min Interval: 11, Max Interval: 36
LecturerCandidate(ID9399) => Min Interval: 27, Max Interval: 47
LecturerCandidate(ID9401) => Min Interval: 10, Max Interval: 35
LecturerCandidate(ID9404) => Min Interval: 13, Max Interval: 43
LecturerCandidate(ID9408) => Min Interval: 30, Max Interval: 41
LecturerCandidate(ID9410) => Min Interval: 11, Max Interval: 37
LecturerCandidate(ID9411) => Min Interval: 10, Max Interval: 35
LecturerCandidate(ID9412) => Min Interval: 36, Max Interval: 48
LecturerCandidate(ID9416) => Min Interval: 16, Max Interval: 44
LecturerCandidate(ID9419) => Min Interval: 13, Max Interval: 31
LecturerCandidate(ID9420) => Min Interval: 17, Max Interval: 39
LecturerCandidate(ID9421) => Min Interval: 13, Max Interval: 39
LecturerCandidate(ID9423) => Min Interval: 3, Max Interval: 46
LecturerCandidate(ID9427) => Min Interval: 11, Max Interval: 32
LecturerCandidate(ID9428) => Min Interval: 9, Max Interval: 49
LecturerCandidate(ID9430) => Min Interval: 18, Max Interval: 37
LecturerCandidate(ID9436) => Min Interval: 45, Max Interval: 45
LecturerCandidate(ID9437) => Min Interval: 14, Max Interval: 27
LecturerCandidate(ID9438) => Min Interval: 29, Max Interval: 46
LecturerCandidate(ID9439) => Min Interval: 4, Max Interval: 27
LecturerCandidate(ID9441) => Min Interval: 41, Max Interval: 49
LecturerCandidate(ID9446) => Min Interval: 16, Max Interval: 38
LecturerCandidate(ID9450) => Min Interval: 9, Max Interval: 47
LecturerCandidate(ID9457) => Min Interval: 13, Max Interval: 32
LecturerCandidate(ID9458) => Min Interval: 7, Max Interval: 50
LecturerCandidate(ID9463) => Min Interval: 24, Max Interval: 49
LecturerCandidate(ID9464) => Min Interval: 13, Max Interval: 27
LecturerCandidate(ID9466) => Min Interval: 15, Max Interval: 41
LecturerCandidate(ID9469) => Min Interval: 44, Max Interval: 49
LecturerCandidate(ID9471) => Min Interval: 24, Max Interval: 39
LecturerCandidate(ID9474) => Min Interval: 11, Max Interval: 45
LecturerCandidate(ID9478) => Min Interval: 24, Max Interval: 33
LecturerCandidate(ID9483) => Min Interval: 18, Max Interval: 47
LecturerCandidate(ID9485) => Min Interval: 48, Max Interval: 50
LecturerCandidate(ID9486) => Min Interval: 14, Max Interval: 48
LecturerCandidate(ID9487) => Min Interval: 8, Max Interval: 46
LecturerCandidate(ID9489) => Min Interval: 31, Max Interval: 47
LecturerCandidate(ID9492) => Min Interval: 27, Max Interval: 39
LecturerCandidate(ID9494) => Min Interval: 18, Max Interval: 52
LecturerCandidate(ID9495) => Min Interval: 20, Max Interval: 47
LecturerCandidate(ID9499) => Min Interval: 16, Max Interval: 48
LecturerCandidate(ID9502) => Min Interval: 2, Max Interval: 49
LecturerCandidate(ID9503) => Min Interval: 21, Max Interval: 50
LecturerCandidate(ID9507) => Min Interval: 12, Max Interval: 46
LecturerCandidate(ID9509) => Min Interval: 7, Max Interval: 51
LecturerCandidate(ID9513) => Min Interval: 10, Max Interval: 40
LecturerCandidate(ID9514) => Min Interval: 20, Max Interval: 49
LecturerCandidate(ID9516) => Min Interval: 9, Max Interval: 49
LecturerCandidate(ID9518) => Min Interval: 37, Max Interval: 50
LecturerCandidate(ID9520) => Min Interval: 19, Max Interval: 45
LecturerCandidate(ID9521) => Min Interval: 43, Max Interval: 48
LecturerCandidate(ID9523) => Min Interval: 33, Max Interval: 49
LecturerCandidate(ID9526) => Min Interval: 22, Max Interval: 50
LecturerCandidate(ID9527) => Min Interval: 7, Max Interval: 47
LecturerCandidate(ID9528) => Min Interval: 9, Max Interval: 21
LecturerCandidate(ID9530) => Min Interval: 17, Max Interval: 24
LecturerCandidate(ID9539) => Min Interval: 38, Max Interval: 42
LecturerCandidate(ID9542) => Min Interval: 16, Max Interval: 46
LecturerCandidate(ID9549) => Min Interval: 16, Max Interval: 35
LecturerCandidate(ID9552) => Min Interval: 14, Max Interval: 36
LecturerCandidate(ID9560) => Min Interval: 2, Max Interval: 27
LecturerCandidate(ID9561) => Min Interval: 12, Max Interval: 40
LecturerCandidate(ID9562) => Min Interval: 9, Max Interval: 52
LecturerCandidate(ID9563) => Min Interval: 22, Max Interval: 47
LecturerCandidate(ID9565) => Min Interval: 19, Max Interval: 43
LecturerCandidate(ID9567) => Min Interval: 26, Max Interval: 40
LecturerCandidate(ID9577) => Min Interval: 24, Max Interval: 48
LecturerCandidate(ID9578) => Min Interval: 13, Max Interval: 31
LecturerCandidate(ID9579) => Min Interval: 12, Max Interval: 41
LecturerCandidate(ID9580) => Min Interval: 17, Max Interval: 49
LecturerCandidate(ID9581) => Min Interval: 20, Max Interval: 35
LecturerCandidate(ID9582) => Min Interval: 17, Max Interval: 35
LecturerCandidate(ID9586) => Min Interval: 23, Max Interval: 44
LecturerCandidate(ID9587) => Min Interval: 11, Max Interval: 35
LecturerCandidate(ID9589) => Min Interval: 12, Max Interval: 24
LecturerCandidate(ID9591) => Min Interval: 37, Max Interval: 38
LecturerCandidate(ID9594) => Min Interval: 11, Max Interval: 42
LecturerCandidate(ID9598) => Min Interval: 24, Max Interval: 36
LecturerCandidate(ID9601) => Min Interval: 38, Max Interval: 46
LecturerCandidate(ID9604) => Min Interval: 32, Max Interval: 41
LecturerCandidate(ID9607) => Min Interval: 4, Max Interval: 46
LecturerCandidate(ID9610) => Min Interval: 9, Max Interval: 48
LecturerCandidate(ID9614) => Min Interval: 11, Max Interval: 47
LecturerCandidate(ID9619) => Min Interval: 15, Max Interval: 33
LecturerCandidate(ID9623) => Min Interval: 18, Max Interval: 48
LecturerCandidate(ID9625) => Min Interval: 1, Max Interval: 41
LecturerCandidate(ID9626) => Min Interval: 15, Max Interval: 40
LecturerCandidate(ID9630) => Min Interval: 10, Max Interval: 50
LecturerCandidate(ID9633) => Min Interval: 12, Max Interval: 40
LecturerCandidate(ID9635) => Min Interval: 18, Max Interval: 43
LecturerCandidate(ID9636) => Min Interval: 42, Max Interval: 50
LecturerCandidate(ID9637) => Min Interval: 27, Max Interval: 41
LecturerCandidate(ID9638) => Min Interval: 10, Max Interval: 43
LecturerCandidate(ID9639) => Min Interval: 9, Max Interval: 32
LecturerCandidate(ID9640) => Min Interval: 32, Max Interval: 46
LecturerCandidate(ID9641) => Min Interval: 9, Max Interval: 29
LecturerCandidate(ID9642) => Min Interval: 15, Max Interval: 28
LecturerCandidate(ID9643) => Min Interval: 23, Max Interval: 33
LecturerCandidate(ID9644) => Min Interval: 24, Max Interval: 49
LecturerCandidate(ID9648) => Min Interval: 10, Max Interval: 48
LecturerCandidate(ID9649) => Min Interval: 35, Max Interval: 38
LecturerCandidate(ID9650) => Min Interval: 15, Max Interval: 39
LecturerCandidate(ID9651) => Min Interval: 21, Max Interval: 39
LecturerCandidate(ID9652) => Min Interval: 12, Max Interval: 49
LecturerCandidate(ID9659) => Min Interval: 13, Max Interval: 34
LecturerCandidate(ID9669) => Min Interval: 17, Max Interval: 47
LecturerCandidate(ID9674) => Min Interval: 5, Max Interval: 47
LecturerCandidate(ID9675) => Min Interval: 27, Max Interval: 36
LecturerCandidate(ID9676) => Min Interval: 9, Max Interval: 44
LecturerCandidate(ID9677) => Min Interval: 13, Max Interval: 37
LecturerCandidate(ID9682) => Min Interval: 19, Max Interval: 48
LecturerCandidate(ID9687) => Min Interval: 35, Max Interval: 44
LecturerCandidate(ID9688) => Min Interval: 19, Max Interval: 49
LecturerCandidate(ID9691) => Min Interval: 45, Max Interval: 48
LecturerCandidate(ID9694) => Min Interval: 24, Max Interval: 48
LecturerCandidate(ID9696) => Min Interval: 20, Max Interval: 50
