Stored fact information:
Student(ID0) => Min Interval: 3, Max Interval: 44
Student(ID9194) => Min Interval: 7, Max Interval: 43
Student(ID9195) => Min Interval: 8, Max Interval: 47
Student(ID9198) => Min Interval: 0, Max Interval: 48
Student(ID9200) => Min Interval: 5, Max Interval: 44
Student(ID9202) => Min Interval: 10, Max Interval: 43
Student(ID9204) => Min Interval: 4, Max Interval: 39
Student(ID9205) => Min Interval: 25, Max Interval: 46
Student(ID9207) => Min Interval: 2, Max Interval: 49
Student(ID9208) => Min Interval: 5, Max Interval: 50
Student(ID9211) => Min Interval: 11, Max Interval: 49
Student(ID9214) => Min Interval: 16, Max Interval: 47
Student(ID9219) => Min Interval: 1, Max Interval: 38
Student(ID9221) => Min Interval: 0, Max Interval: 34
Student(ID9223) => Min Interval: 4, Max Interval: 45
Student(ID9226) => Min Interval: 14, Max Interval: 47
Student(ID9227) => Min Interval: 1, Max Interval: 40
Student(ID9230) => Min Interval: 2, Max Interval: 49
Student(ID9231) => Min Interval: 14, Max Interval: 49
Student(ID9232) => Min Interval: 3, Max Interval: 39
Student(ID9235) => Min Interval: 5, Max Interval: 48
Student(ID9238) => Min Interval: 10, Max Interval: 48
Student(ID9239) => Min Interval: 9, Max Interval: 44
Student(ID9240) => Min Interval: 5, Max Interval: 46
Student(ID9241) => Min Interval: 14, Max Interval: 45
Student(ID9244) => Min Interval: 8, Max Interval: 50
Student(ID9245) => Min Interval: 15, Max Interval: 48
Student(ID9247) => Min Interval: 5, Max Interval: 45
Student(ID9251) => Min Interval: 8, Max Interval: 42
Student(ID9253) => Min Interval: 8, Max Interval: 44
Student(ID9254) => Min Interval: 3, Max Interval: 45
Student(ID9258) => Min Interval: 3, Max Interval: 49
Student(ID9259) => Min Interval: 6, Max Interval: 40
Student(ID9260) => Min Interval: 5, Max Interval: 46
Student(ID9262) => Min Interval: 20, Max Interval: 31
Student(ID9265) => Min Interval: 11, Max Interval: 48
Student(ID9268) => Min Interval: 1, Max Interval: 45
Student(ID9270) => Min Interval: 1, Max Interval: 46
Student(ID9271) => Min Interval: 6, Max Interval: 50
Student(ID9274) => Min Interval: 19, Max Interval: 47
Student(ID9278) => Min Interval: 8, Max Interval: 48
Student(ID9282) => Min Interval: 5, Max Interval: 48
Student(ID9285) => Min Interval: 0, Max Interval: 44
Student(ID9287) => Min Interval: 3, Max Interval: 42
Student(ID9288) => Min Interval: 4, Max Interval: 48
Student(ID9291) => Min Interval: 15, Max Interval: 49
Student(ID9295) => Min Interval: 4, Max Interval: 45
Student(ID9296) => Min Interval: 7, Max Interval: 44
Student(ID9297) => Min Interval: 6, Max Interval: 47
Student(ID9298) => Min Interval: 4, Max Interval: 47
Student(ID9301) => Min Interval: 4, Max Interval: 34
Student(ID9303) => Min Interval: 3, Max Interval: 39
Student(ID9307) => Min Interval: 6, Max Interval: 50
Student(ID9309) => Min Interval: 1, Max Interval: 45
Student(ID9310) => Min Interval: 19, Max Interval: 43
Student(ID9312) => Min Interval: 7, Max Interval: 43
Student(ID9313) => Min Interval: 7, Max Interval: 37
Student(ID9314) => Min Interval: 1, Max Interval: 38
Student(ID9316) => Min Interval: 1, Max Interval: 45
Student(ID9317) => Min Interval: 5, Max Interval: 48
Student(ID9320) => Min Interval: 4, Max Interval: 50
Student(ID9322) => Min Interval: 10, Max Interval: 46
Student(ID9324) => Min Interval: 1, Max Interval: 38
Student(ID9325) => Min Interval: 7, Max Interval: 31
Student(ID9326) => Min Interval: 3, Max Interval: 45
Student(ID9328) => Min Interval: 1, Max Interval: 48
Student(ID9329) => Min Interval: 8, Max Interval: 49
Student(ID9330) => Min Interval: 8, Max Interval: 43
Student(ID9332) => Min Interval: 8, Max Interval: 35
Student(ID9333) => Min Interval: 4, Max Interval: 36
Student(ID9334) => Min Interval: 10, Max Interval: 50
Student(ID9336) => Min Interval: 4, Max Interval: 48
Student(ID9337) => Min Interval: 10, Max Interval: 37
Student(ID9338) => Min Interval: 9, Max Interval: 49
Student(ID9339) => Min Interval: 9, Max Interval: 34
Student(ID9341) => Min Interval: 12, Max Interval: 40
Student(ID9342) => Min Interval: 1, Max Interval: 47
Student(ID9344) => Min Interval: 3, Max Interval: 43
Student(ID9345) => Min Interval: 9, Max Interval: 47
Student(ID9347) => Min Interval: 7, Max Interval: 37
Student(ID9348) => Min Interval: 3, Max Interval: 47
Student(ID9350) => Min Interval: 17, Max Interval: 49
Student(ID9352) => Min Interval: 2, Max Interval: 47
Student(ID9353) => Min Interval: 9, Max Interval: 47
Student(ID9354) => Min Interval: 8, Max Interval: 45
Student(ID9357) => Min Interval: 6, Max Interval: 40
Student(ID9358) => Min Interval: 19, Max Interval: 50
Student(ID9359) => Min Interval: 3, Max Interval: 49
Student(ID9365) => Min Interval: 19, Max Interval: 34
Student(ID9367) => Min Interval: 1, Max Interval: 38
Student(ID9368) => Min Interval: 2, Max Interval: 46
Student(ID9370) => Min Interval: 9, Max Interval: 39
Student(ID9372) => Min Interval: 9, Max Interval: 46
Student(ID9374) => Min Interval: 1, Max Interval: 47
Student(ID9375) => Min Interval: 19, Max Interval: 44
Student(ID9378) => Min Interval: 3, Max Interval: 47
Student(ID9379) => Min Interval: 4, Max Interval: 41
Student(ID9380) => Min Interval: 9, Max Interval: 45
Student(ID9382) => Min Interval: 7, Max Interval: 38
Student(ID9384) => Min Interval: 4, Max Interval: 43
Student(ID9385) => Min Interval: 14, Max Interval: 34
Student(ID9386) => Min Interval: 14, Max Interval: 45
Student(ID9387) => Min Interval: 10, Max Interval: 48
Student(ID9388) => Min Interval: 3, Max Interval: 47
Student(ID9389) => Min Interval: 10, Max Interval: 46
Student(ID9390) => Min Interval: 14, Max Interval: 47
Student(ID9392) => Min Interval: 7, Max Interval: 46
Student(ID9393) => Min Interval: 1, Max Interval: 46
Student(ID9394) => Min Interval: 1, Max Interval: 50
Student(ID9395) => Min Interval: 2, Max Interval: 41
Student(ID9397) => Min Interval: 1, Max Interval: 33
Student(ID9399) => Min Interval: 13, Max Interval: 34
Student(ID9401) => Min Interval: 1, Max Interval: 45
Student(ID9404) => Min Interval: 2, Max Interval: 41
Student(ID9408) => Min Interval: 3, Max Interval: 45
Student(ID9410) => Min Interval: 2, Max Interval: 37
Student(ID9411) => Min Interval: 1, Max Interval: 36
Student(ID9412) => Min Interval: 3, Max Interval: 48
Student(ID9416) => Min Interval: 4, Max Interval: 43
Student(ID9419) => Min Interval: 4, Max Interval: 32
Student(ID9420) => Min Interval: 7, Max Interval: 46
Student(ID9421) => Min Interval: 4, Max Interval: 40
Student(ID9423) => Min Interval: 30, Max Interval: 49
Student(ID9427) => Min Interval: 2, Max Interval: 44
Student(ID9428) => Min Interval: 0, Max Interval: 49
Student(ID9430) => Min Interval: 8, Max Interval: 41
Student(ID9432) => Min Interval: 7, Max Interval: 28
Student(ID9436) => Min Interval: 10, Max Interval: 45
Student(ID9437) => Min Interval: 5, Max Interval: 47
Student(ID9438) => Min Interval: 16, Max Interval: 46
Student(ID9439) => Min Interval: 7, Max Interval: 40
Student(ID9441) => Min Interval: 16, Max Interval: 49
Student(ID9446) => Min Interval: 7, Max Interval: 39
Student(ID9450) => Min Interval: 0, Max Interval: 48
Student(ID9457) => Min Interval: 4, Max Interval: 45
Student(ID9458) => Min Interval: 11, Max Interval: 48
Student(ID9463) => Min Interval: 3, Max Interval: 49
Student(ID9464) => Min Interval: 4, Max Interval: 36
Student(ID9466) => Min Interval: 7, Max Interval: 47
Student(ID9469) => Min Interval: 18, Max Interval: 49
Student(ID9471) => Min Interval: 14, Max Interval: 40
Student(ID9472) => Min Interval: 5, Max Interval: 48
Student(ID9474) => Min Interval: 2, Max Interval: 45
Student(ID9478) => Min Interval: 15, Max Interval: 40
Student(ID9483) => Min Interval: 9, Max Interval: 47
Student(ID9485) => Min Interval: 4, Max Interval: 50
Student(ID9486) => Min Interval: 5, Max Interval: 48
Student(ID9487) => Min Interval: 5, Max Interval: 46
Student(ID9489) => Min Interval: 11, Max Interval: 47
Student(ID9492) => Min Interval: 7, Max Interval: 45
Student(ID9494) => Min Interval: 13, Max Interval: 40
Student(ID9495) => Min Interval: 11, Max Interval: 49
Student(ID9499) => Min Interval: 5, Max Interval: 48
Student(ID9502) => Min Interval: 24, Max Interval: 34
Student(ID9503) => Min Interval: 1, Max Interval: 50
Student(ID9507) => Min Interval: 16, Max Interval: 46
Student(ID9509) => Min Interval: 4, Max Interval: 25
Student(ID9513) => Min Interval: 1, Max Interval: 43
Student(ID9514) => Min Interval: 4, Max Interval: 49
Student(ID9516) => Min Interval: 4, Max Interval: 44
Student(ID9518) => Min Interval: 6, Max Interval: 50
Student(ID9520) => Min Interval: 5, Max Interval: 45
Student(ID9521) => Min Interval: 1, Max Interval: 48
Student(ID9523) => Min Interval: 3, Max Interval: 49
Student(ID9524) => Min Interval: 7, Max Interval: 43
Student(ID9526) => Min Interval: 7, Max Interval: 50
Student(ID9527) => Min Interval: 16, Max Interval: 46
Student(ID9528) => Min Interval: 0, Max Interval: 40
Student(ID9530) => Min Interval: 8, Max Interval: 43
Student(ID9539) => Min Interval: 8, Max Interval: 42
Student(ID9542) => Min Interval: 7, Max Interval: 46
Student(ID9549) => Min Interval: 4, Max Interval: 49
Student(ID9552) => Min Interval: 5, Max Interval: 37
Student(ID9560) => Min Interval: 7, Max Interval: 49
Student(ID9561) => Min Interval: 3, Max Interval: 41
Student(ID9562) => Min Interval: 2, Max Interval: 45
Student(ID9563) => Min Interval: 13, Max Interval: 47
Student(ID9565) => Min Interval: 6, Max Interval: 42
Student(ID9567) => Min Interval: 17, Max Interval: 46
Student(ID9571) => Min Interval: 3, Max Interval: 48
Student(ID9577) => Min Interval: 6, Max Interval: 48
Student(ID9578) => Min Interval: 4, Max Interval: 48
Student(ID9579) => Min Interval: 3, Max Interval: 42
Student(ID9580) => Min Interval: 8, Max Interval: 49
Student(ID9581) => Min Interval: 2, Max Interval: 48
Student(ID9582) => Min Interval: 8, Max Interval: 36
Student(ID9586) => Min Interval: 2, Max Interval: 48
Student(ID9587) => Min Interval: 2, Max Interval: 46
Student(ID9589) => Min Interval: 3, Max Interval: 25
Student(ID9591) => Min Interval: 3, Max Interval: 38
Student(ID9592) => Min Interval: 8, Max Interval: 47
Student(ID9594) => Min Interval: 7, Max Interval: 40
Student(ID9597) => Min Interval: 9, Max Interval: 47
Student(ID9598) => Min Interval: 15, Max Interval: 37
Student(ID9601) => Min Interval: 5, Max Interval: 47
Student(ID9604) => Min Interval: 23, Max Interval: 42
Student(ID9607) => Min Interval: 28, Max Interval: 46
Student(ID9610) => Min Interval: 0, Max Interval: 48
Student(ID9614) => Min Interval: 2, Max Interval: 47
Student(ID9619) => Min Interval: 6, Max Interval: 37
Student(ID9623) => Min Interval: 8, Max Interval: 48
Student(ID9625) => Min Interval: 13, Max Interval: 43
Student(ID9626) => Min Interval: 6, Max Interval: 48
Student(ID9627) => Min Interval: 3, Max Interval: 43
Student(ID9630) => Min Interval: 9, Max Interval: 27
Student(ID9632) => Min Interval: 4, Max Interval: 41
Student(ID9633) => Min Interval: 14, Max Interval: 46
Student(ID9635) => Min Interval: 2, Max Interval: 38
Student(ID9636) => Min Interval: 16, Max Interval: 50
Student(ID9637) => Min Interval: 11, Max Interval: 44
Student(ID9638) => Min Interval: 31, Max Interval: 47
Student(ID9639) => Min Interval: 0, Max Interval: 42
Student(ID9640) => Min Interval: 9, Max Interval: 46
Student(ID9641) => Min Interval: 0, Max Interval: 40
Student(ID9642) => Min Interval: 6, Max Interval: 42
Student(ID9643) => Min Interval: 14, Max Interval: 46
Student(ID9644) => Min Interval: 15, Max Interval: 49
Student(ID9645) => Min Interval: 5, Max Interval: 46
Student(ID9648) => Min Interval: 1, Max Interval: 48
Student(ID9649) => Min Interval: 3, Max Interval: 41
Student(ID9650) => Min Interval: 6, Max Interval: 49
Student(ID9651) => Min Interval: 12, Max Interval: 40
Student(ID9652) => Min Interval: 3, Max Interval: 49
Student(ID9658) => Min Interval: 9, Max Interval: 38
Student(ID9659) => Min Interval: 4, Max Interval: 40
Student(ID9665) => Min Interval: 0, Max Interval: 44
Student(ID9669) => Min Interval: 3, Max Interval: 39
Student(ID9672) => Min Interval: 14, Max Interval: 42
Student(ID9674) => Min Interval: 16, Max Interval: 46
Student(ID9675) => Min Interval: 12, Max Interval: 43
Student(ID9676) => Min Interval: 0, Max Interval: 44
Student(ID9677) => Min Interval: 4, Max Interval: 37
Student(ID9679) => Min Interval: 0, Max Interval: 47
Student(ID9682) => Min Interval: 10, Max Interval: 48
Student(ID9687) => Min Interval: 8, Max Interval: 44
Student(ID9688) => Min Interval: 3, Max Interval: 49
Student(ID9691) => Min Interval: 23, Max Interval: 48
Student(ID9694) => Min Interval: 8, Max Interval: 48
Student(ID9696) => Min Interval: 10, Max Interval: 50
Student(ID9697) => Min Interval: 15, Max Interval: 50
Student(ID9698) => Min Interval: 1, Max Interval: 44
Student(ID9703) => Min Interval: 2, Max Interval: 47
Student(ID9704) => Min Interval: 2, Max Interval: 41
Student(ID9712) => Min Interval: 6, Max Interval: 49
Student(ID9713) => Min Interval: 0, Max Interval: 45
Student(ID9719) => Min Interval: 1, Max Interval: 45
Student(ID9721) => Min Interval: 7, Max Interval: 48
Student(ID9724) => Min Interval: 6, Max Interval: 43
Student(ID9731) => Min Interval: 3, Max Interval: 48
Student(ID9734) => Min Interval: 2, Max Interval: 47
Student(ID9735) => Min Interval: 1, Max Interval: 49
Student(ID9738) => Min Interval: 4, Max Interval: 44
Student(ID9739) => Min Interval: 6, Max Interval: 43
Student(ID9740) => Min Interval: 8, Max Interval: 46
Student(ID9745) => Min Interval: 7, Max Interval: 43
Student(ID9751) => Min Interval: 3, Max Interval: 50
Student(ID9758) => Min Interval: 0, Max Interval: 48
Student(ID9763) => Min Interval: 3, Max Interval: 43
Student(ID9765) => Min Interval: 6, Max Interval: 42
Student(ID9772) => Min Interval: 8, Max Interval: 50
Student(ID9775) => Min Interval: 1, Max Interval: 50
Student(ID9777) => Min Interval: 5, Max Interval: 46
Student(ID9781) => Min Interval: 3, Max Interval: 46
Student(ID9782) => Min Interval: 8, Max Interval: 39
Student(ID9783) => Min Interval: 8, Max Interval: 39
Student(ID9784) => Min Interval: 3, Max Interval: 37
Student(ID9790) => Min Interval: 7, Max Interval: 32
Student(ID9791) => Min Interval: 3, Max Interval: 40
Student(ID9792) => Min Interval: 8, Max Interval: 47
Student(ID9794) => Min Interval: 4, Max Interval: 45
Student(ID9798) => Min Interval: 9, Max Interval: 40
Student(ID9799) => Min Interval: 6, Max Interval: 41
Student(ID9800) => Min Interval: 4, Max Interval: 39
Student(ID9801) => Min Interval: 9, Max Interval: 41
Student(ID9804) => Min Interval: 11, Max Interval: 48
Student(ID9808) => Min Interval: 4, Max Interval: 33
Student(ID9814) => Min Interval: 7, Max Interval: 36
Student(ID9818) => Min Interval: 2, Max Interval: 31
Student(ID9819) => Min Interval: 7, Max Interval: 44
Student(ID9822) => Min Interval: 5, Max Interval: 49
Student(ID9825) => Min Interval: 5, Max Interval: 41
Student(ID9828) => Min Interval: 9, Max Interval: 40
Student(ID9829) => Min Interval: 19, Max Interval: 48
Student(ID9831) => Min Interval: 2, Max Interval: 34
Student(ID9832) => Min Interval: 9, Max Interval: 49
Student(ID9833) => Min Interval: 16, Max Interval: 50
Student(ID9835) => Min Interval: 8, Max Interval: 36
Student(ID9837) => Min Interval: 4, Max Interval: 46
Student(ID9839) => Min Interval: 1, Max Interval: 44
Student(ID9841) => Min Interval: 19, Max Interval: 42
Student(ID9847) => Min Interval: 3, Max Interval: 40
Student(ID9849) => Min Interval: 11, Max Interval: 43
Student(ID9850) => Min Interval: 6, Max Interval: 49
Student(ID9852) => Min Interval: 7, Max Interval: 47
Student(ID9856) => Min Interval: 9, Max Interval: 41
Student(ID9859) => Min Interval: 5, Max Interval: 44
Student(ID9862) => Min Interval: 3, Max Interval: 38
Student(ID9864) => Min Interval: 15, Max Interval: 50
Student(ID9865) => Min Interval: 2, Max Interval: 42
Student(ID9866) => Min Interval: 6, Max Interval: 47
Student(ID9881) => Min Interval: 1, Max Interval: 45
Student(ID9891) => Min Interval: 5, Max Interval: 39
Student(ID9894) => Min Interval: 2, Max Interval: 48
Student(ID9900) => Min Interval: 0, Max Interval: 43
Student(ID9913) => Min Interval: 1, Max Interval: 44
Student(ID9942) => Min Interval: 7, Max Interval: 44
Student(ID9951) => Min Interval: 8, Max Interval: 42
Student(ID9952) => Min Interval: 10, Max Interval: 44
Student(ID9954) => Min Interval: 5, Max Interval: 47
Student(ID9955) => Min Interval: 11, Max Interval: 42
Student(ID9956) => Min Interval: 10, Max Interval: 48
Student(ID9957) => Min Interval: 12, Max Interval: 49
Student(ID9959) => Min Interval: 3, Max Interval: 43
Student(ID9960) => Min Interval: 10, Max Interval: 44
Student(ID9963) => Min Interval: 17, Max Interval: 46
Student(ID9965) => Min Interval: 10, Max Interval: 40
Student(ID9966) => Min Interval: 18, Max Interval: 43
Student(ID9968) => Min Interval: 2, Max Interval: 49
Student(ID9969) => Min Interval: 8, Max Interval: 50
Student(ID9972) => Min Interval: 6, Max Interval: 50
Student(ID9975) => Min Interval: 5, Max Interval: 17
Student(ID9976) => Min Interval: 11, Max Interval: 47
Student(ID9978) => Min Interval: 3, Max Interval: 48
Student(ID9979) => Min Interval: 9, Max Interval: 47
Student(ID9981) => Min Interval: 6, Max Interval: 49
Student(ID9982) => Min Interval: 7, Max Interval: 44
Student(ID9988) => Min Interval: 13, Max Interval: 48
Student(ID9989) => Min Interval: 4, Max Interval: 48
Student(ID9990) => Min Interval: 14, Max Interval: 48
Student(ID9992) => Min Interval: 4, Max Interval: 39
