Stored fact information:
SmartStudent(ID0) => Min Interval: 22, Max Interval: 40
SmartStudent(ID8953) => Min Interval: 22, Max Interval: 32
SmartStudent(ID8954) => Min Interval: 25, Max Interval: 31
SmartStudent(ID8957) => Min Interval: 22, Max Interval: 42
SmartStudent(ID8962) => Min Interval: 22, Max Interval: 38
SmartStudent(ID8965) => Min Interval: 22, Max Interval: 45
SmartStudent(ID8968) => Min Interval: 22, Max Interval: 40
SmartStudent(ID8971) => Min Interval: 41, Max Interval: 42
SmartStudent(ID8972) => Min Interval: 22, Max Interval: 35
SmartStudent(ID8973) => Min Interval: 22, Max Interval: 36
SmartStudent(ID8977) => Min Interval: 22, Max Interval: 36
SmartStudent(ID8978) => Min Interval: 22, Max Interval: 37
SmartStudent(ID8979) => Min Interval: 38, Max Interval: 46
SmartStudent(ID8980) => Min Interval: 22, Max Interval: 30
SmartStudent(ID8981) => Min Interval: 30, Max Interval: 44
SmartStudent(ID8983) => Min Interval: 22, Max Interval: 48
SmartStudent(ID8987) => Min Interval: 22, Max Interval: 34
SmartStudent(ID8995) => Min Interval: 22, Max Interval: 35
SmartStudent(ID8997) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9001) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9002) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9003) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9005) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9009) => Min Interval: 28, Max Interval: 31
SmartStudent(ID9013) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9015) => Min Interval: 31, Max Interval: 45
SmartStudent(ID9016) => Min Interval: 22, Max Interval: 30
SmartStudent(ID9018) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9024) => Min Interval: 26, Max Interval: 42
SmartStudent(ID9026) => Min Interval: 23, Max Interval: 39
SmartStudent(ID9030) => Min Interval: 29, Max Interval: 34
SmartStudent(ID9033) => Min Interval: 24, Max Interval: 39
SmartStudent(ID9034) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9036) => Min Interval: 22, Max Interval: 29
SmartStudent(ID9039) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9042) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9044) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9046) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9049) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9050) => Min Interval: 33, Max Interval: 41
SmartStudent(ID9051) => Min Interval: 26, Max Interval: 35
SmartStudent(ID9053) => Min Interval: 28, Max Interval: 44
SmartStudent(ID9056) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9059) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9061) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9064) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9065) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9066) => Min Interval: 24, Max Interval: 47
SmartStudent(ID9069) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9072) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9074) => Min Interval: 38, Max Interval: 39
SmartStudent(ID9075) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9076) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9077) => Min Interval: 28, Max Interval: 36
SmartStudent(ID9079) => Min Interval: 29, Max Interval: 44
SmartStudent(ID9082) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9083) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9086) => Min Interval: 22, Max Interval: 50
SmartStudent(ID9087) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9089) => Min Interval: 28, Max Interval: 50
SmartStudent(ID9090) => Min Interval: 27, Max Interval: 40
SmartStudent(ID9092) => Min Interval: 22, Max Interval: 31
SmartStudent(ID9093) => Min Interval: 27, Max Interval: 37
SmartStudent(ID9095) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9098) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9099) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9103) => Min Interval: 29, Max Interval: 47
SmartStudent(ID9105) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9110) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9111) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9113) => Min Interval: 38, Max Interval: 41
SmartStudent(ID9116) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9120) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9122) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9124) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9131) => Min Interval: 28, Max Interval: 46
SmartStudent(ID9134) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9136) => Min Interval: 45, Max Interval: 47
SmartStudent(ID9138) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9139) => Min Interval: 37, Max Interval: 37
SmartStudent(ID9141) => Min Interval: 44, Max Interval: 48
SmartStudent(ID9144) => Min Interval: 22, Max Interval: 27
SmartStudent(ID9148) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9149) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9152) => Min Interval: 25, Max Interval: 43
SmartStudent(ID9155) => Min Interval: 22, Max Interval: 29
SmartStudent(ID9156) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9160) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9161) => Min Interval: 22, Max Interval: 43
SmartStudent(ID9163) => Min Interval: 30, Max Interval: 45
SmartStudent(ID9164) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9166) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9168) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9174) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9179) => Min Interval: 22, Max Interval: 30
SmartStudent(ID9180) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9183) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9185) => Min Interval: 24, Max Interval: 45
SmartStudent(ID9186) => Min Interval: 26, Max Interval: 30
SmartStudent(ID9190) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9191) => Min Interval: 24, Max Interval: 50
SmartStudent(ID9194) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9195) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9200) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9202) => Min Interval: 27, Max Interval: 49
SmartStudent(ID9205) => Min Interval: 34, Max Interval: 45
SmartStudent(ID9207) => Min Interval: 28, Max Interval: 47
SmartStudent(ID9208) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9211) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9214) => Min Interval: 29, Max Interval: 47
SmartStudent(ID9219) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9221) => Min Interval: 22, Max Interval: 31
SmartStudent(ID9223) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9226) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9227) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9230) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9231) => Min Interval: 40, Max Interval: 50
SmartStudent(ID9232) => Min Interval: 37, Max Interval: 39
SmartStudent(ID9235) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9238) => Min Interval: 31, Max Interval: 45
SmartStudent(ID9239) => Min Interval: 27, Max Interval: 43
SmartStudent(ID9240) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9241) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9244) => Min Interval: 30, Max Interval: 50
SmartStudent(ID9245) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9247) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9251) => Min Interval: 32, Max Interval: 42
SmartStudent(ID9253) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9254) => Min Interval: 23, Max Interval: 44
SmartStudent(ID9258) => Min Interval: 33, Max Interval: 47
SmartStudent(ID9259) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9260) => Min Interval: 25, Max Interval: 45
SmartStudent(ID9262) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9265) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9268) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9270) => Min Interval: 38, Max Interval: 42
SmartStudent(ID9271) => Min Interval: 29, Max Interval: 38
SmartStudent(ID9274) => Min Interval: 27, Max Interval: 41
SmartStudent(ID9278) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9282) => Min Interval: 22, Max Interval: 34
SmartStudent(ID9285) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9287) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9288) => Min Interval: 22, Max Interval: 43
SmartStudent(ID9291) => Min Interval: 22, Max Interval: 43
SmartStudent(ID9295) => Min Interval: 26, Max Interval: 39
SmartStudent(ID9296) => Min Interval: 27, Max Interval: 44
SmartStudent(ID9297) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9298) => Min Interval: 28, Max Interval: 47
SmartStudent(ID9301) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9303) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9307) => Min Interval: 31, Max Interval: 49
SmartStudent(ID9309) => Min Interval: 38, Max Interval: 39
SmartStudent(ID9310) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9312) => Min Interval: 23, Max Interval: 43
SmartStudent(ID9313) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9317) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9320) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9322) => Min Interval: 22, Max Interval: 46
SmartStudent(ID9324) => Min Interval: 24, Max Interval: 43
SmartStudent(ID9325) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9326) => Min Interval: 46, Max Interval: 49
SmartStudent(ID9328) => Min Interval: 22, Max Interval: 46
SmartStudent(ID9329) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9330) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9332) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9333) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9334) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9336) => Min Interval: 35, Max Interval: 45
SmartStudent(ID9337) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9338) => Min Interval: 37, Max Interval: 49
SmartStudent(ID9339) => Min Interval: 22, Max Interval: 22
SmartStudent(ID9341) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9342) => Min Interval: 25, Max Interval: 46
SmartStudent(ID9344) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9347) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9348) => Min Interval: 22, Max Interval: 27
SmartStudent(ID9350) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9352) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9353) => Min Interval: 28, Max Interval: 31
SmartStudent(ID9354) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9358) => Min Interval: 22, Max Interval: 34
SmartStudent(ID9359) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9365) => Min Interval: 22, Max Interval: 27
SmartStudent(ID9367) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9368) => Min Interval: 22, Max Interval: 45
SmartStudent(ID9370) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9372) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9374) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9378) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9379) => Min Interval: 22, Max Interval: 27
SmartStudent(ID9380) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9382) => Min Interval: 26, Max Interval: 43
SmartStudent(ID9384) => Min Interval: 22, Max Interval: 31
SmartStudent(ID9385) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9386) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9387) => Min Interval: 22, Max Interval: 48
SmartStudent(ID9389) => Min Interval: 24, Max Interval: 46
SmartStudent(ID9390) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9392) => Min Interval: 36, Max Interval: 42
SmartStudent(ID9394) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9395) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9397) => Min Interval: 22, Max Interval: 23
SmartStudent(ID9399) => Min Interval: 26, Max Interval: 45
SmartStudent(ID9401) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9404) => Min Interval: 28, Max Interval: 32
SmartStudent(ID9408) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9410) => Min Interval: 33, Max Interval: 37
SmartStudent(ID9411) => Min Interval: 23, Max Interval: 35
SmartStudent(ID9412) => Min Interval: 27, Max Interval: 41
SmartStudent(ID9416) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9419) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9420) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9421) => Min Interval: 24, Max Interval: 38
SmartStudent(ID9423) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9428) => Min Interval: 27, Max Interval: 49
SmartStudent(ID9430) => Min Interval: 22, Max Interval: 37
SmartStudent(ID9432) => Min Interval: 25, Max Interval: 26
SmartStudent(ID9436) => Min Interval: 29, Max Interval: 45
SmartStudent(ID9437) => Min Interval: 25, Max Interval: 27
SmartStudent(ID9438) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9439) => Min Interval: 22, Max Interval: 22
SmartStudent(ID9441) => Min Interval: 32, Max Interval: 44
SmartStudent(ID9446) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9450) => Min Interval: 43, Max Interval: 47
SmartStudent(ID9457) => Min Interval: 25, Max Interval: 32
SmartStudent(ID9458) => Min Interval: 22, Max Interval: 29
SmartStudent(ID9463) => Min Interval: 33, Max Interval: 44
SmartStudent(ID9464) => Min Interval: 22, Max Interval: 27
SmartStudent(ID9466) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9469) => Min Interval: 35, Max Interval: 49
SmartStudent(ID9471) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9472) => Min Interval: 46, Max Interval: 48
SmartStudent(ID9478) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9483) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9485) => Min Interval: 29, Max Interval: 39
SmartStudent(ID9486) => Min Interval: 24, Max Interval: 41
SmartStudent(ID9487) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9489) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9492) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9494) => Min Interval: 22, Max Interval: 47
SmartStudent(ID9495) => Min Interval: 22, Max Interval: 46
SmartStudent(ID9499) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9503) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9507) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9509) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9513) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9514) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9516) => Min Interval: 22, Max Interval: 46
SmartStudent(ID9518) => Min Interval: 28, Max Interval: 50
SmartStudent(ID9520) => Min Interval: 22, Max Interval: 34
SmartStudent(ID9521) => Min Interval: 34, Max Interval: 42
SmartStudent(ID9523) => Min Interval: 24, Max Interval: 49
SmartStudent(ID9524) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9526) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9527) => Min Interval: 22, Max Interval: 42
SmartStudent(ID9530) => Min Interval: 22, Max Interval: 24
SmartStudent(ID9539) => Min Interval: 29, Max Interval: 39
SmartStudent(ID9542) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9549) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9552) => Min Interval: 22, Max Interval: 31
SmartStudent(ID9560) => Min Interval: 23, Max Interval: 25
SmartStudent(ID9561) => Min Interval: 22, Max Interval: 29
SmartStudent(ID9562) => Min Interval: 45, Max Interval: 50
SmartStudent(ID9563) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9565) => Min Interval: 22, Max Interval: 34
SmartStudent(ID9567) => Min Interval: 31, Max Interval: 40
SmartStudent(ID9571) => Min Interval: 43, Max Interval: 48
SmartStudent(ID9577) => Min Interval: 22, Max Interval: 22
SmartStudent(ID9579) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9580) => Min Interval: 22, Max Interval: 49
SmartStudent(ID9581) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9586) => Min Interval: 22, Max Interval: 26
SmartStudent(ID9587) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9591) => Min Interval: 28, Max Interval: 31
SmartStudent(ID9592) => Min Interval: 29, Max Interval: 31
SmartStudent(ID9594) => Min Interval: 26, Max Interval: 33
SmartStudent(ID9597) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9598) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9604) => Min Interval: 25, Max Interval: 40
SmartStudent(ID9610) => Min Interval: 23, Max Interval: 48
SmartStudent(ID9619) => Min Interval: 22, Max Interval: 33
SmartStudent(ID9623) => Min Interval: 22, Max Interval: 43
SmartStudent(ID9626) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9627) => Min Interval: 24, Max Interval: 32
SmartStudent(ID9630) => Min Interval: 35, Max Interval: 48
SmartStudent(ID9632) => Min Interval: 36, Max Interval: 40
SmartStudent(ID9633) => Min Interval: 35, Max Interval: 38
SmartStudent(ID9635) => Min Interval: 22, Max Interval: 39
SmartStudent(ID9636) => Min Interval: 33, Max Interval: 48
SmartStudent(ID9637) => Min Interval: 22, Max Interval: 44
SmartStudent(ID9638) => Min Interval: 22, Max Interval: 38
SmartStudent(ID9639) => Min Interval: 22, Max Interval: 32
SmartStudent(ID9640) => Min Interval: 39, Max Interval: 46
SmartStudent(ID9641) => Min Interval: 22, Max Interval: 29
SmartStudent(ID9642) => Min Interval: 22, Max Interval: 28
SmartStudent(ID9644) => Min Interval: 22, Max Interval: 40
SmartStudent(ID9645) => Min Interval: 35, Max Interval: 40
SmartStudent(ID9648) => Min Interval: 23, Max Interval: 48
SmartStudent(ID9649) => Min Interval: 26, Max Interval: 38
SmartStudent(ID9650) => Min Interval: 23, Max Interval: 39
SmartStudent(ID9651) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9652) => Min Interval: 35, Max Interval: 49
SmartStudent(ID9658) => Min Interval: 25, Max Interval: 37
SmartStudent(ID9659) => Min Interval: 22, Max Interval: 34
SmartStudent(ID9669) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9672) => Min Interval: 37, Max Interval: 42
SmartStudent(ID9674) => Min Interval: 22, Max Interval: 41
SmartStudent(ID9675) => Min Interval: 22, Max Interval: 36
SmartStudent(ID9676) => Min Interval: 22, Max Interval: 35
SmartStudent(ID9677) => Min Interval: 27, Max Interval: 37
SmartStudent(ID9679) => Min Interval: 22, Max Interval: 25
SmartStudent(ID9682) => Min Interval: 23, Max Interval: 45
SmartStudent(ID9687) => Min Interval: 22, Max Interval: 43
SmartStudent(ID9688) => Min Interval: 22, Max Interval: 49
