Stored fact information:
Faculty(ID0) => Min Interval: 30, Max Interval: 41
Faculty(ID8953) => Min Interval: 8, Max Interval: 46
Faculty(ID8957) => Min Interval: 10, Max Interval: 51
Faculty(ID8960) => Min Interval: 0, Max Interval: 99
Faculty(ID8962) => Min Interval: 28, Max Interval: 49
Faculty(ID8965) => Min Interval: 23, Max Interval: 46
Faculty(ID8968) => Min Interval: 9, Max Interval: 49
Faculty(ID8970) => Min Interval: 39, Max Interval: 47
Faculty(ID8971) => Min Interval: 16, Max Interval: 43
Faculty(ID8972) => Min Interval: 19, Max Interval: 36
Faculty(ID8973) => Min Interval: 22, Max Interval: 43
Faculty(ID8976) => Min Interval: 4, Max Interval: 99
Faculty(ID8977) => Min Interval: 21, Max Interval: 47
Faculty(ID8978) => Min Interval: 16, Max Interval: 42
Faculty(ID8979) => Min Interval: 34, Max Interval: 49
Faculty(ID8980) => Min Interval: 22, Max Interval: 31
Faculty(ID8981) => Min Interval: 38, Max Interval: 39
Faculty(ID8983) => Min Interval: 3, Max Interval: 54
Faculty(ID8987) => Min Interval: 16, Max Interval: 44
Faculty(ID8990) => Min Interval: 0, Max Interval: 99
Faculty(ID8991) => Min Interval: 1, Max Interval: 99
Faculty(ID8995) => Min Interval: 20, Max Interval: 36
Faculty(ID8997) => Min Interval: 15, Max Interval: 50
Faculty(ID9001) => Min Interval: 3, Max Interval: 54
Faculty(ID9002) => Min Interval: 5, Max Interval: 45
Faculty(ID9003) => Min Interval: 16, Max Interval: 46
Faculty(ID9005) => Min Interval: 15, Max Interval: 41
Faculty(ID9007) => Min Interval: 0, Max Interval: 99
Faculty(ID9009) => Min Interval: 25, Max Interval: 26
Faculty(ID9012) => Min Interval: 8, Max Interval: 9
Faculty(ID9013) => Min Interval: 3, Max Interval: 48
Faculty(ID9015) => Min Interval: 5, Max Interval: 52
Faculty(ID9016) => Min Interval: 15, Max Interval: 31
Faculty(ID9018) => Min Interval: 24, Max Interval: 37
Faculty(ID9020) => Min Interval: 2, Max Interval: 99
Faculty(ID9022) => Min Interval: 11, Max Interval: 46
Faculty(ID9024) => Min Interval: 34, Max Interval: 43
Faculty(ID9026) => Min Interval: 31, Max Interval: 50
Faculty(ID9030) => Min Interval: 10, Max Interval: 35
Faculty(ID9031) => Min Interval: 0, Max Interval: 99
Faculty(ID9033) => Min Interval: 10, Max Interval: 45
Faculty(ID9034) => Min Interval: 12, Max Interval: 42
Faculty(ID9036) => Min Interval: 22, Max Interval: 30
Faculty(ID9042) => Min Interval: 17, Max Interval: 47
Faculty(ID9043) => Min Interval: 3, Max Interval: 99
Faculty(ID9044) => Min Interval: 12, Max Interval: 43
Faculty(ID9046) => Min Interval: 11, Max Interval: 38
Faculty(ID9049) => Min Interval: 1, Max Interval: 47
Faculty(ID9050) => Min Interval: 11, Max Interval: 42
Faculty(ID9051) => Min Interval: 17, Max Interval: 36
Faculty(ID9053) => Min Interval: 8, Max Interval: 51
Faculty(ID9056) => Min Interval: 3, Max Interval: 53
Faculty(ID9059) => Min Interval: 4, Max Interval: 51
Faculty(ID9061) => Min Interval: 26, Max Interval: 49
Faculty(ID9064) => Min Interval: 16, Max Interval: 51
Faculty(ID9065) => Min Interval: 15, Max Interval: 55
Faculty(ID9066) => Min Interval: 23, Max Interval: 48
Faculty(ID9069) => Min Interval: 8, Max Interval: 33
Faculty(ID9070) => Min Interval: 3, Max Interval: 43
Faculty(ID9072) => Min Interval: 10, Max Interval: 51
Faculty(ID9074) => Min Interval: 16, Max Interval: 40
Faculty(ID9075) => Min Interval: 15, Max Interval: 42
Faculty(ID9076) => Min Interval: 27, Max Interval: 49
Faculty(ID9079) => Min Interval: 25, Max Interval: 45
Faculty(ID9082) => Min Interval: 15, Max Interval: 48
Faculty(ID9083) => Min Interval: 22, Max Interval: 45
Faculty(ID9086) => Min Interval: 5, Max Interval: 53
Faculty(ID9087) => Min Interval: 28, Max Interval: 51
Faculty(ID9089) => Min Interval: 1, Max Interval: 54
Faculty(ID9090) => Min Interval: 29, Max Interval: 41
Faculty(ID9091) => Min Interval: 0, Max Interval: 99
Faculty(ID9092) => Min Interval: 9, Max Interval: 36
Faculty(ID9093) => Min Interval: 35, Max Interval: 48
Faculty(ID9094) => Min Interval: 0, Max Interval: 99
Faculty(ID9095) => Min Interval: 29, Max Interval: 39
Faculty(ID9097) => Min Interval: 16, Max Interval: 37
Faculty(ID9098) => Min Interval: 9, Max Interval: 51
Faculty(ID9099) => Min Interval: 9, Max Interval: 50
Faculty(ID9103) => Min Interval: 37, Max Interval: 48
Faculty(ID9105) => Min Interval: 4, Max Interval: 44
Faculty(ID9106) => Min Interval: 1, Max Interval: 99
Faculty(ID9110) => Min Interval: 19, Max Interval: 27
Faculty(ID9111) => Min Interval: 8, Max Interval: 25
Faculty(ID9116) => Min Interval: 6, Max Interval: 52
Faculty(ID9118) => Min Interval: 0, Max Interval: 99
Faculty(ID9120) => Min Interval: 9, Max Interval: 42
Faculty(ID9121) => Min Interval: 5, Max Interval: 39
Faculty(ID9122) => Min Interval: 15, Max Interval: 50
Faculty(ID9124) => Min Interval: 7, Max Interval: 55
Faculty(ID9125) => Min Interval: 0, Max Interval: 99
Faculty(ID9131) => Min Interval: 8, Max Interval: 50
Faculty(ID9134) => Min Interval: 18, Max Interval: 36
Faculty(ID9135) => Min Interval: 0, Max Interval: 99
Faculty(ID9138) => Min Interval: 12, Max Interval: 39
Faculty(ID9139) => Min Interval: 36, Max Interval: 50
Faculty(ID9141) => Min Interval: 39, Max Interval: 49
Faculty(ID9144) => Min Interval: 13, Max Interval: 28
Faculty(ID9146) => Min Interval: 12, Max Interval: 33
Faculty(ID9148) => Min Interval: 21, Max Interval: 47
Faculty(ID9149) => Min Interval: 17, Max Interval: 55
Faculty(ID9150) => Min Interval: 4, Max Interval: 99
Faculty(ID9151) => Min Interval: 1, Max Interval: 99
Faculty(ID9152) => Min Interval: 10, Max Interval: 46
Faculty(ID9153) => Min Interval: 1, Max Interval: 99
Faculty(ID9155) => Min Interval: 9, Max Interval: 50
Faculty(ID9156) => Min Interval: 12, Max Interval: 29
Faculty(ID9160) => Min Interval: 1, Max Interval: 49
Faculty(ID9161) => Min Interval: 9, Max Interval: 44
Faculty(ID9163) => Min Interval: 1, Max Interval: 52
Faculty(ID9164) => Min Interval: 8, Max Interval: 45
Faculty(ID9166) => Min Interval: 30, Max Interval: 43
Faculty(ID9168) => Min Interval: 14, Max Interval: 25
Faculty(ID9171) => Min Interval: 3, Max Interval: 99
Faculty(ID9174) => Min Interval: 9, Max Interval: 51
Faculty(ID9179) => Min Interval: 4, Max Interval: 49
Faculty(ID9180) => Min Interval: 6, Max Interval: 51
Faculty(ID9183) => Min Interval: 8, Max Interval: 51
Faculty(ID9185) => Min Interval: 5, Max Interval: 52
Faculty(ID9186) => Min Interval: 11, Max Interval: 48
Faculty(ID9190) => Min Interval: 17, Max Interval: 50
Faculty(ID9191) => Min Interval: 27, Max Interval: 53
Faculty(ID9194) => Min Interval: 15, Max Interval: 42
Faculty(ID9195) => Min Interval: 21, Max Interval: 48
Faculty(ID9198) => Min Interval: 8, Max Interval: 43
Faculty(ID9200) => Min Interval: 16, Max Interval: 45
Faculty(ID9201) => Min Interval: 0, Max Interval: 99
Faculty(ID9202) => Min Interval: 3, Max Interval: 54
Faculty(ID9204) => Min Interval: 13, Max Interval: 32
Faculty(ID9205) => Min Interval: 33, Max Interval: 46
Faculty(ID9207) => Min Interval: 5, Max Interval: 54
Faculty(ID9208) => Min Interval: 19, Max Interval: 51
Faculty(ID9211) => Min Interval: 5, Max Interval: 50
Faculty(ID9214) => Min Interval: 32, Max Interval: 48
Faculty(ID9219) => Min Interval: 15, Max Interval: 48
Faculty(ID9221) => Min Interval: 8, Max Interval: 32
Faculty(ID9223) => Min Interval: 21, Max Interval: 46
Faculty(ID9226) => Min Interval: 7, Max Interval: 50
Faculty(ID9227) => Min Interval: 9, Max Interval: 40
Faculty(ID9228) => Min Interval: 1, Max Interval: 99
Faculty(ID9230) => Min Interval: 10, Max Interval: 50
Faculty(ID9231) => Min Interval: 3, Max Interval: 53
Faculty(ID9232) => Min Interval: 11, Max Interval: 33
Faculty(ID9235) => Min Interval: 4, Max Interval: 52
Faculty(ID9238) => Min Interval: 18, Max Interval: 49
Faculty(ID9239) => Min Interval: 17, Max Interval: 44
Faculty(ID9240) => Min Interval: 21, Max Interval: 36
Faculty(ID9241) => Min Interval: 22, Max Interval: 45
Faculty(ID9243) => Min Interval: 2, Max Interval: 99
Faculty(ID9244) => Min Interval: 23, Max Interval: 51
Faculty(ID9245) => Min Interval: 2, Max Interval: 53
Faculty(ID9247) => Min Interval: 13, Max Interval: 46
Faculty(ID9253) => Min Interval: 24, Max Interval: 44
Faculty(ID9254) => Min Interval: 13, Max Interval: 45
Faculty(ID9257) => Min Interval: 1, Max Interval: 99
Faculty(ID9258) => Min Interval: 40, Max Interval: 50
Faculty(ID9259) => Min Interval: 17, Max Interval: 33
Faculty(ID9260) => Min Interval: 0, Max Interval: 51
Faculty(ID9262) => Min Interval: 18, Max Interval: 55
Faculty(ID9265) => Min Interval: 26, Max Interval: 49
Faculty(ID9268) => Min Interval: 17, Max Interval: 25
Faculty(ID9270) => Min Interval: 9, Max Interval: 43
Faculty(ID9271) => Min Interval: 37, Max Interval: 51
Faculty(ID9274) => Min Interval: 6, Max Interval: 49
Faculty(ID9276) => Min Interval: 2, Max Interval: 99
Faculty(ID9278) => Min Interval: 16, Max Interval: 40
Faculty(ID9282) => Min Interval: 13, Max Interval: 35
Faculty(ID9285) => Min Interval: 8, Max Interval: 37
Faculty(ID9287) => Min Interval: 24, Max Interval: 44
Faculty(ID9288) => Min Interval: 12, Max Interval: 49
Faculty(ID9291) => Min Interval: 2, Max Interval: 51
Faculty(ID9295) => Min Interval: 22, Max Interval: 46
Faculty(ID9296) => Min Interval: 35, Max Interval: 45
Faculty(ID9297) => Min Interval: 21, Max Interval: 37
Faculty(ID9298) => Min Interval: 22, Max Interval: 48
Faculty(ID9301) => Min Interval: 3, Max Interval: 51
Faculty(ID9303) => Min Interval: 1, Max Interval: 54
Faculty(ID9307) => Min Interval: 14, Max Interval: 51
Faculty(ID9310) => Min Interval: 11, Max Interval: 49
Faculty(ID9312) => Min Interval: 3, Max Interval: 50
Faculty(ID9313) => Min Interval: 8, Max Interval: 50
Faculty(ID9314) => Min Interval: 9, Max Interval: 19
Faculty(ID9316) => Min Interval: 9, Max Interval: 10
Faculty(ID9317) => Min Interval: 14, Max Interval: 49
Faculty(ID9320) => Min Interval: 30, Max Interval: 51
Faculty(ID9322) => Min Interval: 18, Max Interval: 47
Faculty(ID9324) => Min Interval: 6, Max Interval: 50
Faculty(ID9325) => Min Interval: 18, Max Interval: 53
Faculty(ID9326) => Min Interval: 2, Max Interval: 55
Faculty(ID9328) => Min Interval: 22, Max Interval: 47
Faculty(ID9329) => Min Interval: 18, Max Interval: 50
Faculty(ID9332) => Min Interval: 10, Max Interval: 43
Faculty(ID9333) => Min Interval: 12, Max Interval: 36
Faculty(ID9334) => Min Interval: 20, Max Interval: 51
Faculty(ID9337) => Min Interval: 22, Max Interval: 37
Faculty(ID9338) => Min Interval: 17, Max Interval: 50
Faculty(ID9339) => Min Interval: 17, Max Interval: 29
Faculty(ID9341) => Min Interval: 30, Max Interval: 38
Faculty(ID9342) => Min Interval: 23, Max Interval: 47
Faculty(ID9345) => Min Interval: 37, Max Interval: 48
Faculty(ID9347) => Min Interval: 3, Max Interval: 51
Faculty(ID9348) => Min Interval: 17, Max Interval: 35
Faculty(ID9350) => Min Interval: 25, Max Interval: 43
Faculty(ID9352) => Min Interval: 10, Max Interval: 47
Faculty(ID9353) => Min Interval: 36, Max Interval: 47
Faculty(ID9354) => Min Interval: 6, Max Interval: 50
Faculty(ID9357) => Min Interval: 16, Max Interval: 38
Faculty(ID9358) => Min Interval: 27, Max Interval: 35
Faculty(ID9359) => Min Interval: 4, Max Interval: 50
Faculty(ID9365) => Min Interval: 21, Max Interval: 37
Faculty(ID9367) => Min Interval: 24, Max Interval: 38
Faculty(ID9368) => Min Interval: 11, Max Interval: 24
Faculty(ID9370) => Min Interval: 6, Max Interval: 46
Faculty(ID9372) => Min Interval: 17, Max Interval: 42
Faculty(ID9374) => Min Interval: 9, Max Interval: 41
Faculty(ID9375) => Min Interval: 3, Max Interval: 41
Faculty(ID9378) => Min Interval: 11, Max Interval: 34
Faculty(ID9379) => Min Interval: 12, Max Interval: 28
Faculty(ID9380) => Min Interval: 7, Max Interval: 44
Faculty(ID9382) => Min Interval: 25, Max Interval: 50
Faculty(ID9384) => Min Interval: 12, Max Interval: 43
Faculty(ID9385) => Min Interval: 25, Max Interval: 41
Faculty(ID9386) => Min Interval: 22, Max Interval: 39
Faculty(ID9387) => Min Interval: 22, Max Interval: 49
Faculty(ID9389) => Min Interval: 30, Max Interval: 47
Faculty(ID9390) => Min Interval: 22, Max Interval: 48
Faculty(ID9393) => Min Interval: 9, Max Interval: 17
Faculty(ID9394) => Min Interval: 21, Max Interval: 51
Faculty(ID9395) => Min Interval: 10, Max Interval: 37
Faculty(ID9399) => Min Interval: 25, Max Interval: 52
Faculty(ID9401) => Min Interval: 9, Max Interval: 36
Faculty(ID9404) => Min Interval: 12, Max Interval: 44
Faculty(ID9408) => Min Interval: 29, Max Interval: 42
Faculty(ID9410) => Min Interval: 10, Max Interval: 38
Faculty(ID9411) => Min Interval: 9, Max Interval: 36
Faculty(ID9412) => Min Interval: 35, Max Interval: 49
Faculty(ID9416) => Min Interval: 14, Max Interval: 45
Faculty(ID9419) => Min Interval: 12, Max Interval: 32
Faculty(ID9420) => Min Interval: 16, Max Interval: 40
Faculty(ID9421) => Min Interval: 12, Max Interval: 40
Faculty(ID9422) => Min Interval: 7, Max Interval: 99
Faculty(ID9423) => Min Interval: 1, Max Interval: 50
Faculty(ID9427) => Min Interval: 10, Max Interval: 33
Faculty(ID9428) => Min Interval: 8, Max Interval: 50
Faculty(ID9430) => Min Interval: 17, Max Interval: 38
Faculty(ID9437) => Min Interval: 13, Max Interval: 28
Faculty(ID9438) => Min Interval: 28, Max Interval: 47
Faculty(ID9439) => Min Interval: 3, Max Interval: 32
Faculty(ID9441) => Min Interval: 40, Max Interval: 50
Faculty(ID9446) => Min Interval: 15, Max Interval: 39
Faculty(ID9450) => Min Interval: 8, Max Interval: 48
Faculty(ID9457) => Min Interval: 12, Max Interval: 33
Faculty(ID9458) => Min Interval: 5, Max Interval: 52
Faculty(ID9463) => Min Interval: 23, Max Interval: 50
Faculty(ID9464) => Min Interval: 12, Max Interval: 28
Faculty(ID9466) => Min Interval: 13, Max Interval: 46
Faculty(ID9469) => Min Interval: 43, Max Interval: 44
Faculty(ID9471) => Min Interval: 23, Max Interval: 40
Faculty(ID9474) => Min Interval: 10, Max Interval: 46
Faculty(ID9478) => Min Interval: 23, Max Interval: 34
Faculty(ID9483) => Min Interval: 17, Max Interval: 48
Faculty(ID9484) => Min Interval: 0, Max Interval: 99
Faculty(ID9486) => Min Interval: 13, Max Interval: 49
Faculty(ID9487) => Min Interval: 6, Max Interval: 47
Faculty(ID9489) => Min Interval: 30, Max Interval: 48
Faculty(ID9492) => Min Interval: 26, Max Interval: 40
Faculty(ID9494) => Min Interval: 16, Max Interval: 55
Faculty(ID9495) => Min Interval: 19, Max Interval: 48
Faculty(ID9499) => Min Interval: 15, Max Interval: 49
Faculty(ID9502) => Min Interval: 1, Max Interval: 54
Faculty(ID9503) => Min Interval: 20, Max Interval: 51
Faculty(ID9507) => Min Interval: 11, Max Interval: 51
Faculty(ID9509) => Min Interval: 6, Max Interval: 52
Faculty(ID9513) => Min Interval: 9, Max Interval: 41
Faculty(ID9514) => Min Interval: 19, Max Interval: 50
Faculty(ID9516) => Min Interval: 8, Max Interval: 50
Faculty(ID9518) => Min Interval: 36, Max Interval: 51
Faculty(ID9520) => Min Interval: 18, Max Interval: 46
Faculty(ID9521) => Min Interval: 42, Max Interval: 43
Faculty(ID9523) => Min Interval: 32, Max Interval: 50
Faculty(ID9526) => Min Interval: 21, Max Interval: 51
Faculty(ID9527) => Min Interval: 5, Max Interval: 52
Faculty(ID9528) => Min Interval: 8, Max Interval: 22
Faculty(ID9530) => Min Interval: 16, Max Interval: 25
Faculty(ID9536) => Min Interval: 1, Max Interval: 99
Faculty(ID9539) => Min Interval: 37, Max Interval: 37
Faculty(ID9542) => Min Interval: 15, Max Interval: 47
Faculty(ID9549) => Min Interval: 15, Max Interval: 36
Faculty(ID9552) => Min Interval: 13, Max Interval: 37
Faculty(ID9560) => Min Interval: 0, Max Interval: 32
Faculty(ID9561) => Min Interval: 11, Max Interval: 41
Faculty(ID9562) => Min Interval: 7, Max Interval: 53
Faculty(ID9563) => Min Interval: 21, Max Interval: 48
Faculty(ID9565) => Min Interval: 18, Max Interval: 38
Faculty(ID9577) => Min Interval: 23, Max Interval: 37
Faculty(ID9578) => Min Interval: 12, Max Interval: 32
Faculty(ID9579) => Min Interval: 11, Max Interval: 42
Faculty(ID9580) => Min Interval: 16, Max Interval: 50
Faculty(ID9581) => Min Interval: 19, Max Interval: 36
Faculty(ID9582) => Min Interval: 16, Max Interval: 36
Faculty(ID9586) => Min Interval: 22, Max Interval: 45
Faculty(ID9587) => Min Interval: 10, Max Interval: 36
Faculty(ID9589) => Min Interval: 11, Max Interval: 25
Faculty(ID9594) => Min Interval: 10, Max Interval: 43
Faculty(ID9598) => Min Interval: 23, Max Interval: 37
Faculty(ID9601) => Min Interval: 37, Max Interval: 47
Faculty(ID9604) => Min Interval: 31, Max Interval: 42
Faculty(ID9607) => Min Interval: 3, Max Interval: 41
Faculty(ID9610) => Min Interval: 8, Max Interval: 49
Faculty(ID9614) => Min Interval: 10, Max Interval: 48
Faculty(ID9619) => Min Interval: 14, Max Interval: 34
Faculty(ID9623) => Min Interval: 17, Max Interval: 49
Faculty(ID9625) => Min Interval: 0, Max Interval: 42
Faculty(ID9626) => Min Interval: 14, Max Interval: 41
Faculty(ID9630) => Min Interval: 8, Max Interval: 51
Faculty(ID9633) => Min Interval: 11, Max Interval: 45
Faculty(ID9635) => Min Interval: 16, Max Interval: 48
Faculty(ID9636) => Min Interval: 41, Max Interval: 51
Faculty(ID9637) => Min Interval: 26, Max Interval: 42
Faculty(ID9638) => Min Interval: 9, Max Interval: 44
Faculty(ID9639) => Min Interval: 8, Max Interval: 33
Faculty(ID9640) => Min Interval: 31, Max Interval: 47
Faculty(ID9641) => Min Interval: 8, Max Interval: 30
Faculty(ID9642) => Min Interval: 14, Max Interval: 29
Faculty(ID9643) => Min Interval: 22, Max Interval: 34
Faculty(ID9644) => Min Interval: 23, Max Interval: 50
Faculty(ID9648) => Min Interval: 9, Max Interval: 49
Faculty(ID9650) => Min Interval: 14, Max Interval: 40
Faculty(ID9651) => Min Interval: 20, Max Interval: 40
Faculty(ID9652) => Min Interval: 39, Max Interval: 50
Faculty(ID9659) => Min Interval: 12, Max Interval: 35
Faculty(ID9669) => Min Interval: 15, Max Interval: 52
Faculty(ID9674) => Min Interval: 4, Max Interval: 48
Faculty(ID9675) => Min Interval: 26, Max Interval: 37
Faculty(ID9676) => Min Interval: 8, Max Interval: 45
Faculty(ID9677) => Min Interval: 12, Max Interval: 21
Faculty(ID9682) => Min Interval: 18, Max Interval: 49
Faculty(ID9687) => Min Interval: 34, Max Interval: 45
Faculty(ID9688) => Min Interval: 18, Max Interval: 50
Faculty(ID9694) => Min Interval: 23, Max Interval: 49
Faculty(ID9696) => Min Interval: 19, Max Interval: 51
Faculty(ID9697) => Min Interval: 23, Max Interval: 50
Faculty(ID9698) => Min Interval: 33, Max Interval: 44
Faculty(ID9703) => Min Interval: 30, Max Interval: 41
Faculty(ID9704) => Min Interval: 10, Max Interval: 31
Faculty(ID9712) => Min Interval: 21, Max Interval: 49
Faculty(ID9713) => Min Interval: 8, Max Interval: 34
Faculty(ID9719) => Min Interval: 9, Max Interval: 24
Faculty(ID9721) => Min Interval: 3, Max Interval: 42
Faculty(ID9724) => Min Interval: 16, Max Interval: 43
Faculty(ID9731) => Min Interval: 11, Max Interval: 49
Faculty(ID9734) => Min Interval: 22, Max Interval: 31
Faculty(ID9735) => Min Interval: 9, Max Interval: 50
Faculty(ID9738) => Min Interval: 15, Max Interval: 44
Faculty(ID9739) => Min Interval: 18, Max Interval: 53
Faculty(ID9740) => Min Interval: 18, Max Interval: 47
Faculty(ID9751) => Min Interval: 21, Max Interval: 51
Faculty(ID9758) => Min Interval: 8, Max Interval: 49
Faculty(ID9763) => Min Interval: 11, Max Interval: 42
Faculty(ID9765) => Min Interval: 26, Max Interval: 35
