Stored fact information:
ResearchAssistantCandidate(ID0) => Min Interval: 27, Max Interval: 40
ResearchAssistantCandidate(ID8848) => Min Interval: 18, Max Interval: 32
ResearchAssistantCandidate(ID8850) => Min Interval: 3, Max Interval: 14
ResearchAssistantCandidate(ID8852) => Min Interval: 5, Max Interval: 46
ResearchAssistantCandidate(ID8854) => Min Interval: 6, Max Interval: 37
ResearchAssistantCandidate(ID8855) => Min Interval: 1, Max Interval: 48
ResearchAssistantCandidate(ID8857) => Min Interval: 7, Max Interval: 22
ResearchAssistantCandidate(ID8859) => Min Interval: 23, Max Interval: 48
ResearchAssistantCandidate(ID8861) => Min Interval: 12, Max Interval: 40
ResearchAssistantCandidate(ID8862) => Min Interval: 2, Max Interval: 50
ResearchAssistantCandidate(ID8866) => Min Interval: 2, Max Interval: 32
ResearchAssistantCandidate(ID8867) => Min Interval: 15, Max Interval: 38
ResearchAssistantCandidate(ID8869) => Min Interval: 0, Max Interval: 48
ResearchAssistantCandidate(ID8870) => Min Interval: 11, Max Interval: 37
ResearchAssistantCandidate(ID8872) => Min Interval: 13, Max Interval: 39
ResearchAssistantCandidate(ID8879) => Min Interval: 3, Max Interval: 48
ResearchAssistantCandidate(ID8882) => Min Interval: 4, Max Interval: 43
ResearchAssistantCandidate(ID8883) => Min Interval: 22, Max Interval: 44
ResearchAssistantCandidate(ID8884) => Min Interval: 8, Max Interval: 50
ResearchAssistantCandidate(ID8886) => Min Interval: 4, Max Interval: 44
ResearchAssistantCandidate(ID8887) => Min Interval: 8, Max Interval: 48
ResearchAssistantCandidate(ID8889) => Min Interval: 13, Max Interval: 50
ResearchAssistantCandidate(ID8890) => Min Interval: 15, Max Interval: 40
ResearchAssistantCandidate(ID8892) => Min Interval: 6, Max Interval: 48
ResearchAssistantCandidate(ID8893) => Min Interval: 11, Max Interval: 47
ResearchAssistantCandidate(ID8897) => Min Interval: 8, Max Interval: 31
ResearchAssistantCandidate(ID8900) => Min Interval: 14, Max Interval: 32
ResearchAssistantCandidate(ID8902) => Min Interval: 7, Max Interval: 50
ResearchAssistantCandidate(ID8905) => Min Interval: 7, Max Interval: 39
ResearchAssistantCandidate(ID8907) => Min Interval: 19, Max Interval: 49
ResearchAssistantCandidate(ID8908) => Min Interval: 0, Max Interval: 49
ResearchAssistantCandidate(ID8909) => Min Interval: 13, Max Interval: 42
ResearchAssistantCandidate(ID8911) => Min Interval: 13, Max Interval: 31
ResearchAssistantCandidate(ID8914) => Min Interval: 14, Max Interval: 21
ResearchAssistantCandidate(ID8915) => Min Interval: 11, Max Interval: 43
ResearchAssistantCandidate(ID8921) => Min Interval: 5, Max Interval: 37
ResearchAssistantCandidate(ID8923) => Min Interval: 14, Max Interval: 52
ResearchAssistantCandidate(ID8926) => Min Interval: 20, Max Interval: 28
ResearchAssistantCandidate(ID8928) => Min Interval: 21, Max Interval: 22
ResearchAssistantCandidate(ID8930) => Min Interval: 36, Max Interval: 40
ResearchAssistantCandidate(ID8937) => Min Interval: 11, Max Interval: 36
ResearchAssistantCandidate(ID8940) => Min Interval: 23, Max Interval: 50
ResearchAssistantCandidate(ID8946) => Min Interval: 5, Max Interval: 39
ResearchAssistantCandidate(ID8949) => Min Interval: 2, Max Interval: 39
ResearchAssistantCandidate(ID8950) => Min Interval: 11, Max Interval: 35
ResearchAssistantCandidate(ID8953) => Min Interval: 5, Max Interval: 50
ResearchAssistantCandidate(ID8954) => Min Interval: 30, Max Interval: 46
ResearchAssistantCandidate(ID8957) => Min Interval: 7, Max Interval: 50
ResearchAssistantCandidate(ID8962) => Min Interval: 25, Max Interval: 48
ResearchAssistantCandidate(ID8965) => Min Interval: 20, Max Interval: 45
ResearchAssistantCandidate(ID8968) => Min Interval: 6, Max Interval: 48
ResearchAssistantCandidate(ID8970) => Min Interval: 8, Max Interval: 46
ResearchAssistantCandidate(ID8971) => Min Interval: 13, Max Interval: 42
ResearchAssistantCandidate(ID8972) => Min Interval: 16, Max Interval: 35
ResearchAssistantCandidate(ID8973) => Min Interval: 19, Max Interval: 42
ResearchAssistantCandidate(ID8977) => Min Interval: 18, Max Interval: 46
ResearchAssistantCandidate(ID8978) => Min Interval: 13, Max Interval: 41
ResearchAssistantCandidate(ID8979) => Min Interval: 31, Max Interval: 48
ResearchAssistantCandidate(ID8980) => Min Interval: 19, Max Interval: 30
ResearchAssistantCandidate(ID8981) => Min Interval: 35, Max Interval: 44
ResearchAssistantCandidate(ID8983) => Min Interval: 10, Max Interval: 50
ResearchAssistantCandidate(ID8987) => Min Interval: 13, Max Interval: 43
ResearchAssistantCandidate(ID8995) => Min Interval: 17, Max Interval: 35
ResearchAssistantCandidate(ID8997) => Min Interval: 12, Max Interval: 49
ResearchAssistantCandidate(ID9001) => Min Interval: 2, Max Interval: 50
ResearchAssistantCandidate(ID9002) => Min Interval: 6, Max Interval: 40
ResearchAssistantCandidate(ID9003) => Min Interval: 13, Max Interval: 45
ResearchAssistantCandidate(ID9005) => Min Interval: 12, Max Interval: 40
ResearchAssistantCandidate(ID9008) => Min Interval: 48, Max Interval: 50
ResearchAssistantCandidate(ID9009) => Min Interval: 22, Max Interval: 31
ResearchAssistantCandidate(ID9012) => Min Interval: 5, Max Interval: 14
ResearchAssistantCandidate(ID9013) => Min Interval: 3, Max Interval: 35
ResearchAssistantCandidate(ID9015) => Min Interval: 2, Max Interval: 47
ResearchAssistantCandidate(ID9016) => Min Interval: 12, Max Interval: 30
ResearchAssistantCandidate(ID9018) => Min Interval: 21, Max Interval: 36
ResearchAssistantCandidate(ID9022) => Min Interval: 12, Max Interval: 41
ResearchAssistantCandidate(ID9024) => Min Interval: 31, Max Interval: 42
ResearchAssistantCandidate(ID9026) => Min Interval: 28, Max Interval: 49
ResearchAssistantCandidate(ID9030) => Min Interval: 7, Max Interval: 34
ResearchAssistantCandidate(ID9033) => Min Interval: 9, Max Interval: 41
ResearchAssistantCandidate(ID9034) => Min Interval: 9, Max Interval: 41
ResearchAssistantCandidate(ID9036) => Min Interval: 19, Max Interval: 48
ResearchAssistantCandidate(ID9038) => Min Interval: 34, Max Interval: 36
ResearchAssistantCandidate(ID9039) => Min Interval: 12, Max Interval: 25
ResearchAssistantCandidate(ID9042) => Min Interval: 14, Max Interval: 46
ResearchAssistantCandidate(ID9044) => Min Interval: 9, Max Interval: 42
ResearchAssistantCandidate(ID9046) => Min Interval: 8, Max Interval: 37
ResearchAssistantCandidate(ID9049) => Min Interval: 0, Max Interval: 38
ResearchAssistantCandidate(ID9050) => Min Interval: 8, Max Interval: 41
ResearchAssistantCandidate(ID9051) => Min Interval: 14, Max Interval: 35
ResearchAssistantCandidate(ID9053) => Min Interval: 9, Max Interval: 46
ResearchAssistantCandidate(ID9056) => Min Interval: 3, Max Interval: 52
ResearchAssistantCandidate(ID9059) => Min Interval: 14, Max Interval: 44
ResearchAssistantCandidate(ID9061) => Min Interval: 23, Max Interval: 48
ResearchAssistantCandidate(ID9064) => Min Interval: 13, Max Interval: 50
ResearchAssistantCandidate(ID9065) => Min Interval: 18, Max Interval: 50
ResearchAssistantCandidate(ID9066) => Min Interval: 6, Max Interval: 47
ResearchAssistantCandidate(ID9069) => Min Interval: 5, Max Interval: 32
ResearchAssistantCandidate(ID9070) => Min Interval: 0, Max Interval: 42
ResearchAssistantCandidate(ID9072) => Min Interval: 11, Max Interval: 48
ResearchAssistantCandidate(ID9074) => Min Interval: 13, Max Interval: 39
ResearchAssistantCandidate(ID9075) => Min Interval: 12, Max Interval: 41
ResearchAssistantCandidate(ID9076) => Min Interval: 24, Max Interval: 48
ResearchAssistantCandidate(ID9077) => Min Interval: 33, Max Interval: 36
ResearchAssistantCandidate(ID9079) => Min Interval: 22, Max Interval: 44
ResearchAssistantCandidate(ID9082) => Min Interval: 12, Max Interval: 47
ResearchAssistantCandidate(ID9083) => Min Interval: 19, Max Interval: 44
ResearchAssistantCandidate(ID9086) => Min Interval: 2, Max Interval: 52
ResearchAssistantCandidate(ID9087) => Min Interval: 25, Max Interval: 50
ResearchAssistantCandidate(ID9089) => Min Interval: 10, Max Interval: 52
ResearchAssistantCandidate(ID9090) => Min Interval: 26, Max Interval: 40
ResearchAssistantCandidate(ID9092) => Min Interval: 6, Max Interval: 35
ResearchAssistantCandidate(ID9093) => Min Interval: 32, Max Interval: 47
ResearchAssistantCandidate(ID9095) => Min Interval: 26, Max Interval: 38
ResearchAssistantCandidate(ID9097) => Min Interval: 13, Max Interval: 36
ResearchAssistantCandidate(ID9098) => Min Interval: 6, Max Interval: 50
ResearchAssistantCandidate(ID9099) => Min Interval: 6, Max Interval: 49
ResearchAssistantCandidate(ID9103) => Min Interval: 34, Max Interval: 47
ResearchAssistantCandidate(ID9105) => Min Interval: 2, Max Interval: 39
ResearchAssistantCandidate(ID9110) => Min Interval: 16, Max Interval: 26
ResearchAssistantCandidate(ID9111) => Min Interval: 5, Max Interval: 24
ResearchAssistantCandidate(ID9113) => Min Interval: 20, Max Interval: 21
ResearchAssistantCandidate(ID9116) => Min Interval: 3, Max Interval: 47
ResearchAssistantCandidate(ID9120) => Min Interval: 6, Max Interval: 41
ResearchAssistantCandidate(ID9121) => Min Interval: 5, Max Interval: 34
ResearchAssistantCandidate(ID9122) => Min Interval: 12, Max Interval: 49
ResearchAssistantCandidate(ID9124) => Min Interval: 8, Max Interval: 50
ResearchAssistantCandidate(ID9131) => Min Interval: 5, Max Interval: 49
ResearchAssistantCandidate(ID9134) => Min Interval: 15, Max Interval: 35
ResearchAssistantCandidate(ID9136) => Min Interval: 5, Max Interval: 10
ResearchAssistantCandidate(ID9138) => Min Interval: 9, Max Interval: 38
ResearchAssistantCandidate(ID9139) => Min Interval: 37, Max Interval: 45
ResearchAssistantCandidate(ID9141) => Min Interval: 15, Max Interval: 48
ResearchAssistantCandidate(ID9144) => Min Interval: 10, Max Interval: 27
ResearchAssistantCandidate(ID9146) => Min Interval: 9, Max Interval: 32
ResearchAssistantCandidate(ID9148) => Min Interval: 18, Max Interval: 46
ResearchAssistantCandidate(ID9149) => Min Interval: 18, Max Interval: 50
ResearchAssistantCandidate(ID9152) => Min Interval: 11, Max Interval: 45
ResearchAssistantCandidate(ID9155) => Min Interval: 6, Max Interval: 49
ResearchAssistantCandidate(ID9156) => Min Interval: 9, Max Interval: 28
ResearchAssistantCandidate(ID9160) => Min Interval: 2, Max Interval: 47
ResearchAssistantCandidate(ID9161) => Min Interval: 6, Max Interval: 43
ResearchAssistantCandidate(ID9163) => Min Interval: 2, Max Interval: 47
ResearchAssistantCandidate(ID9164) => Min Interval: 5, Max Interval: 40
ResearchAssistantCandidate(ID9166) => Min Interval: 27, Max Interval: 42
ResearchAssistantCandidate(ID9168) => Min Interval: 11, Max Interval: 24
ResearchAssistantCandidate(ID9174) => Min Interval: 6, Max Interval: 50
ResearchAssistantCandidate(ID9179) => Min Interval: 2, Max Interval: 44
ResearchAssistantCandidate(ID9180) => Min Interval: 4, Max Interval: 49
ResearchAssistantCandidate(ID9183) => Min Interval: 9, Max Interval: 49
ResearchAssistantCandidate(ID9185) => Min Interval: 5, Max Interval: 47
ResearchAssistantCandidate(ID9186) => Min Interval: 8, Max Interval: 47
ResearchAssistantCandidate(ID9190) => Min Interval: 14, Max Interval: 49
ResearchAssistantCandidate(ID9191) => Min Interval: 24, Max Interval: 52
ResearchAssistantCandidate(ID9194) => Min Interval: 12, Max Interval: 41
ResearchAssistantCandidate(ID9195) => Min Interval: 22, Max Interval: 43
ResearchAssistantCandidate(ID9198) => Min Interval: 5, Max Interval: 48
ResearchAssistantCandidate(ID9200) => Min Interval: 13, Max Interval: 44
ResearchAssistantCandidate(ID9202) => Min Interval: 2, Max Interval: 51
ResearchAssistantCandidate(ID9204) => Min Interval: 10, Max Interval: 27
ResearchAssistantCandidate(ID9205) => Min Interval: 30, Max Interval: 45
ResearchAssistantCandidate(ID9207) => Min Interval: 2, Max Interval: 49
ResearchAssistantCandidate(ID9208) => Min Interval: 16, Max Interval: 50
ResearchAssistantCandidate(ID9211) => Min Interval: 6, Max Interval: 49
ResearchAssistantCandidate(ID9214) => Min Interval: 29, Max Interval: 47
ResearchAssistantCandidate(ID9219) => Min Interval: 16, Max Interval: 47
ResearchAssistantCandidate(ID9221) => Min Interval: 5, Max Interval: 31
ResearchAssistantCandidate(ID9223) => Min Interval: 18, Max Interval: 45
ResearchAssistantCandidate(ID9226) => Min Interval: 8, Max Interval: 49
ResearchAssistantCandidate(ID9227) => Min Interval: 6, Max Interval: 39
ResearchAssistantCandidate(ID9230) => Min Interval: 7, Max Interval: 49
ResearchAssistantCandidate(ID9231) => Min Interval: 0, Max Interval: 52
ResearchAssistantCandidate(ID9232) => Min Interval: 8, Max Interval: 39
ResearchAssistantCandidate(ID9235) => Min Interval: 9, Max Interval: 51
ResearchAssistantCandidate(ID9238) => Min Interval: 15, Max Interval: 48
ResearchAssistantCandidate(ID9239) => Min Interval: 14, Max Interval: 43
ResearchAssistantCandidate(ID9240) => Min Interval: 18, Max Interval: 35
ResearchAssistantCandidate(ID9241) => Min Interval: 19, Max Interval: 44
ResearchAssistantCandidate(ID9244) => Min Interval: 20, Max Interval: 50
ResearchAssistantCandidate(ID9245) => Min Interval: 3, Max Interval: 52
ResearchAssistantCandidate(ID9247) => Min Interval: 10, Max Interval: 45
ResearchAssistantCandidate(ID9251) => Min Interval: 13, Max Interval: 42
ResearchAssistantCandidate(ID9253) => Min Interval: 21, Max Interval: 43
ResearchAssistantCandidate(ID9254) => Min Interval: 10, Max Interval: 44
ResearchAssistantCandidate(ID9258) => Min Interval: 10, Max Interval: 49
ResearchAssistantCandidate(ID9259) => Min Interval: 18, Max Interval: 28
ResearchAssistantCandidate(ID9260) => Min Interval: 0, Max Interval: 48
ResearchAssistantCandidate(ID9262) => Min Interval: 19, Max Interval: 51
ResearchAssistantCandidate(ID9265) => Min Interval: 23, Max Interval: 48
ResearchAssistantCandidate(ID9268) => Min Interval: 14, Max Interval: 24
ResearchAssistantCandidate(ID9270) => Min Interval: 6, Max Interval: 42
ResearchAssistantCandidate(ID9271) => Min Interval: 34, Max Interval: 50
ResearchAssistantCandidate(ID9274) => Min Interval: 4, Max Interval: 48
ResearchAssistantCandidate(ID9278) => Min Interval: 13, Max Interval: 39
ResearchAssistantCandidate(ID9282) => Min Interval: 10, Max Interval: 34
ResearchAssistantCandidate(ID9285) => Min Interval: 5, Max Interval: 36
ResearchAssistantCandidate(ID9287) => Min Interval: 21, Max Interval: 43
ResearchAssistantCandidate(ID9288) => Min Interval: 9, Max Interval: 48
ResearchAssistantCandidate(ID9291) => Min Interval: 3, Max Interval: 46
ResearchAssistantCandidate(ID9295) => Min Interval: 23, Max Interval: 41
ResearchAssistantCandidate(ID9296) => Min Interval: 32, Max Interval: 44
ResearchAssistantCandidate(ID9297) => Min Interval: 18, Max Interval: 36
ResearchAssistantCandidate(ID9298) => Min Interval: 19, Max Interval: 47
ResearchAssistantCandidate(ID9301) => Min Interval: 1, Max Interval: 41
ResearchAssistantCandidate(ID9303) => Min Interval: 2, Max Interval: 51
ResearchAssistantCandidate(ID9307) => Min Interval: 11, Max Interval: 50
ResearchAssistantCandidate(ID9309) => Min Interval: 6, Max Interval: 13
ResearchAssistantCandidate(ID9310) => Min Interval: 12, Max Interval: 44
ResearchAssistantCandidate(ID9312) => Min Interval: 2, Max Interval: 45
ResearchAssistantCandidate(ID9313) => Min Interval: 5, Max Interval: 45
ResearchAssistantCandidate(ID9314) => Min Interval: 6, Max Interval: 18
ResearchAssistantCandidate(ID9316) => Min Interval: 6, Max Interval: 15
ResearchAssistantCandidate(ID9317) => Min Interval: 11, Max Interval: 48
ResearchAssistantCandidate(ID9320) => Min Interval: 27, Max Interval: 50
ResearchAssistantCandidate(ID9322) => Min Interval: 15, Max Interval: 46
ResearchAssistantCandidate(ID9324) => Min Interval: 3, Max Interval: 45
ResearchAssistantCandidate(ID9325) => Min Interval: 19, Max Interval: 49
ResearchAssistantCandidate(ID9326) => Min Interval: 3, Max Interval: 51
ResearchAssistantCandidate(ID9328) => Min Interval: 19, Max Interval: 46
ResearchAssistantCandidate(ID9329) => Min Interval: 15, Max Interval: 49
ResearchAssistantCandidate(ID9332) => Min Interval: 7, Max Interval: 42
ResearchAssistantCandidate(ID9333) => Min Interval: 9, Max Interval: 35
ResearchAssistantCandidate(ID9334) => Min Interval: 17, Max Interval: 50
ResearchAssistantCandidate(ID9336) => Min Interval: 9, Max Interval: 45
ResearchAssistantCandidate(ID9337) => Min Interval: 19, Max Interval: 36
ResearchAssistantCandidate(ID9338) => Min Interval: 14, Max Interval: 49
ResearchAssistantCandidate(ID9339) => Min Interval: 18, Max Interval: 24
ResearchAssistantCandidate(ID9341) => Min Interval: 27, Max Interval: 37
ResearchAssistantCandidate(ID9342) => Min Interval: 20, Max Interval: 46
ResearchAssistantCandidate(ID9344) => Min Interval: 21, Max Interval: 26
ResearchAssistantCandidate(ID9345) => Min Interval: 34, Max Interval: 47
ResearchAssistantCandidate(ID9347) => Min Interval: 0, Max Interval: 50
ResearchAssistantCandidate(ID9348) => Min Interval: 19, Max Interval: 51
ResearchAssistantCandidate(ID9350) => Min Interval: 22, Max Interval: 42
ResearchAssistantCandidate(ID9352) => Min Interval: 7, Max Interval: 46
ResearchAssistantCandidate(ID9353) => Min Interval: 33, Max Interval: 46
ResearchAssistantCandidate(ID9354) => Min Interval: 3, Max Interval: 49
ResearchAssistantCandidate(ID9357) => Min Interval: 17, Max Interval: 33
ResearchAssistantCandidate(ID9358) => Min Interval: 24, Max Interval: 34
ResearchAssistantCandidate(ID9359) => Min Interval: 12, Max Interval: 49
ResearchAssistantCandidate(ID9365) => Min Interval: 22, Max Interval: 32
ResearchAssistantCandidate(ID9367) => Min Interval: 6, Max Interval: 37
ResearchAssistantCandidate(ID9368) => Min Interval: 8, Max Interval: 45
ResearchAssistantCandidate(ID9370) => Min Interval: 3, Max Interval: 44
