Stored fact information:
AssistantProfessorCandidate(ID0) => Min Interval: 31, Max Interval: 38
AssistantProfessorCandidate(ID8869) => Min Interval: 1, Max Interval: 50
AssistantProfessorCandidate(ID8870) => Min Interval: 15, Max Interval: 35
AssistantProfessorCandidate(ID8872) => Min Interval: 17, Max Interval: 37
AssistantProfessorCandidate(ID8879) => Min Interval: 5, Max Interval: 48
AssistantProfessorCandidate(ID8882) => Min Interval: 8, Max Interval: 45
AssistantProfessorCandidate(ID8884) => Min Interval: 8, Max Interval: 50
AssistantProfessorCandidate(ID8886) => Min Interval: 8, Max Interval: 43
AssistantProfessorCandidate(ID8887) => Min Interval: 12, Max Interval: 46
AssistantProfessorCandidate(ID8889) => Min Interval: 13, Max Interval: 48
AssistantProfessorCandidate(ID8890) => Min Interval: 29, Max Interval: 38
AssistantProfessorCandidate(ID8892) => Min Interval: 10, Max Interval: 46
AssistantProfessorCandidate(ID8893) => Min Interval: 13, Max Interval: 45
AssistantProfessorCandidate(ID8900) => Min Interval: 18, Max Interval: 30
AssistantProfessorCandidate(ID8902) => Min Interval: 11, Max Interval: 48
AssistantProfessorCandidate(ID8905) => Min Interval: 11, Max Interval: 37
AssistantProfessorCandidate(ID8907) => Min Interval: 23, Max Interval: 47
AssistantProfessorCandidate(ID8908) => Min Interval: 4, Max Interval: 51
AssistantProfessorCandidate(ID8909) => Min Interval: 17, Max Interval: 40
AssistantProfessorCandidate(ID8911) => Min Interval: 17, Max Interval: 29
AssistantProfessorCandidate(ID8915) => Min Interval: 15, Max Interval: 41
AssistantProfessorCandidate(ID8921) => Min Interval: 9, Max Interval: 35
AssistantProfessorCandidate(ID8923) => Min Interval: 14, Max Interval: 50
AssistantProfessorCandidate(ID8926) => Min Interval: 24, Max Interval: 26
AssistantProfessorCandidate(ID8940) => Min Interval: 27, Max Interval: 48
AssistantProfessorCandidate(ID8942) => Min Interval: 21, Max Interval: 48
AssistantProfessorCandidate(ID8946) => Min Interval: 5, Max Interval: 41
AssistantProfessorCandidate(ID8949) => Min Interval: 2, Max Interval: 41
AssistantProfessorCandidate(ID8950) => Min Interval: 15, Max Interval: 33
AssistantProfessorCandidate(ID8953) => Min Interval: 9, Max Interval: 43
AssistantProfessorCandidate(ID8957) => Min Interval: 11, Max Interval: 48
AssistantProfessorCandidate(ID8962) => Min Interval: 29, Max Interval: 46
AssistantProfessorCandidate(ID8965) => Min Interval: 24, Max Interval: 43
AssistantProfessorCandidate(ID8968) => Min Interval: 10, Max Interval: 46
AssistantProfessorCandidate(ID8970) => Min Interval: 40, Max Interval: 44
AssistantProfessorCandidate(ID8971) => Min Interval: 17, Max Interval: 40
AssistantProfessorCandidate(ID8972) => Min Interval: 20, Max Interval: 33
AssistantProfessorCandidate(ID8973) => Min Interval: 23, Max Interval: 40
AssistantProfessorCandidate(ID8977) => Min Interval: 22, Max Interval: 44
AssistantProfessorCandidate(ID8978) => Min Interval: 17, Max Interval: 39
AssistantProfessorCandidate(ID8979) => Min Interval: 35, Max Interval: 46
AssistantProfessorCandidate(ID8980) => Min Interval: 23, Max Interval: 28
AssistantProfessorCandidate(ID8981) => Min Interval: 39, Max Interval: 42
AssistantProfessorCandidate(ID8983) => Min Interval: 4, Max Interval: 51
AssistantProfessorCandidate(ID8987) => Min Interval: 17, Max Interval: 41
AssistantProfessorCandidate(ID8990) => Min Interval: 1, Max Interval: 33
AssistantProfessorCandidate(ID8995) => Min Interval: 21, Max Interval: 33
AssistantProfessorCandidate(ID8997) => Min Interval: 16, Max Interval: 47
AssistantProfessorCandidate(ID9001) => Min Interval: 4, Max Interval: 51
AssistantProfessorCandidate(ID9002) => Min Interval: 6, Max Interval: 42
AssistantProfessorCandidate(ID9003) => Min Interval: 17, Max Interval: 43
AssistantProfessorCandidate(ID9005) => Min Interval: 16, Max Interval: 38
AssistantProfessorCandidate(ID9009) => Min Interval: 26, Max Interval: 29
AssistantProfessorCandidate(ID9012) => Min Interval: 9, Max Interval: 12
AssistantProfessorCandidate(ID9013) => Min Interval: 4, Max Interval: 45
AssistantProfessorCandidate(ID9015) => Min Interval: 6, Max Interval: 49
AssistantProfessorCandidate(ID9016) => Min Interval: 16, Max Interval: 28
AssistantProfessorCandidate(ID9018) => Min Interval: 25, Max Interval: 34
AssistantProfessorCandidate(ID9022) => Min Interval: 12, Max Interval: 43
AssistantProfessorCandidate(ID9024) => Min Interval: 35, Max Interval: 40
AssistantProfessorCandidate(ID9026) => Min Interval: 32, Max Interval: 47
AssistantProfessorCandidate(ID9030) => Min Interval: 11, Max Interval: 32
AssistantProfessorCandidate(ID9033) => Min Interval: 11, Max Interval: 42
AssistantProfessorCandidate(ID9034) => Min Interval: 13, Max Interval: 39
AssistantProfessorCandidate(ID9036) => Min Interval: 23, Max Interval: 27
AssistantProfessorCandidate(ID9042) => Min Interval: 18, Max Interval: 44
AssistantProfessorCandidate(ID9044) => Min Interval: 13, Max Interval: 40
AssistantProfessorCandidate(ID9046) => Min Interval: 12, Max Interval: 35
AssistantProfessorCandidate(ID9049) => Min Interval: 2, Max Interval: 44
AssistantProfessorCandidate(ID9050) => Min Interval: 12, Max Interval: 39
AssistantProfessorCandidate(ID9051) => Min Interval: 18, Max Interval: 33
AssistantProfessorCandidate(ID9053) => Min Interval: 9, Max Interval: 48
AssistantProfessorCandidate(ID9056) => Min Interval: 4, Max Interval: 50
AssistantProfessorCandidate(ID9059) => Min Interval: 5, Max Interval: 48
AssistantProfessorCandidate(ID9061) => Min Interval: 27, Max Interval: 46
AssistantProfessorCandidate(ID9064) => Min Interval: 17, Max Interval: 48
AssistantProfessorCandidate(ID9065) => Min Interval: 16, Max Interval: 52
AssistantProfessorCandidate(ID9066) => Min Interval: 24, Max Interval: 45
AssistantProfessorCandidate(ID9069) => Min Interval: 9, Max Interval: 30
AssistantProfessorCandidate(ID9070) => Min Interval: 4, Max Interval: 40
AssistantProfessorCandidate(ID9072) => Min Interval: 11, Max Interval: 48
AssistantProfessorCandidate(ID9074) => Min Interval: 17, Max Interval: 37
AssistantProfessorCandidate(ID9075) => Min Interval: 16, Max Interval: 39
AssistantProfessorCandidate(ID9076) => Min Interval: 28, Max Interval: 46
AssistantProfessorCandidate(ID9079) => Min Interval: 26, Max Interval: 42
AssistantProfessorCandidate(ID9082) => Min Interval: 16, Max Interval: 45
AssistantProfessorCandidate(ID9083) => Min Interval: 23, Max Interval: 42
AssistantProfessorCandidate(ID9086) => Min Interval: 6, Max Interval: 50
AssistantProfessorCandidate(ID9087) => Min Interval: 29, Max Interval: 48
AssistantProfessorCandidate(ID9089) => Min Interval: 2, Max Interval: 51
AssistantProfessorCandidate(ID9090) => Min Interval: 30, Max Interval: 38
AssistantProfessorCandidate(ID9092) => Min Interval: 10, Max Interval: 33
AssistantProfessorCandidate(ID9093) => Min Interval: 36, Max Interval: 45
AssistantProfessorCandidate(ID9095) => Min Interval: 30, Max Interval: 36
AssistantProfessorCandidate(ID9097) => Min Interval: 17, Max Interval: 34
AssistantProfessorCandidate(ID9098) => Min Interval: 10, Max Interval: 48
AssistantProfessorCandidate(ID9099) => Min Interval: 10, Max Interval: 47
AssistantProfessorCandidate(ID9103) => Min Interval: 38, Max Interval: 45
AssistantProfessorCandidate(ID9105) => Min Interval: 5, Max Interval: 41
AssistantProfessorCandidate(ID9110) => Min Interval: 20, Max Interval: 24
AssistantProfessorCandidate(ID9111) => Min Interval: 9, Max Interval: 22
AssistantProfessorCandidate(ID9116) => Min Interval: 7, Max Interval: 49
AssistantProfessorCandidate(ID9120) => Min Interval: 10, Max Interval: 39
AssistantProfessorCandidate(ID9121) => Min Interval: 6, Max Interval: 36
AssistantProfessorCandidate(ID9122) => Min Interval: 16, Max Interval: 47
AssistantProfessorCandidate(ID9124) => Min Interval: 8, Max Interval: 52
AssistantProfessorCandidate(ID9131) => Min Interval: 9, Max Interval: 47
AssistantProfessorCandidate(ID9134) => Min Interval: 19, Max Interval: 33
AssistantProfessorCandidate(ID9138) => Min Interval: 13, Max Interval: 36
AssistantProfessorCandidate(ID9139) => Min Interval: 37, Max Interval: 47
AssistantProfessorCandidate(ID9141) => Min Interval: 40, Max Interval: 46
AssistantProfessorCandidate(ID9144) => Min Interval: 14, Max Interval: 25
AssistantProfessorCandidate(ID9146) => Min Interval: 13, Max Interval: 30
AssistantProfessorCandidate(ID9148) => Min Interval: 22, Max Interval: 44
AssistantProfessorCandidate(ID9149) => Min Interval: 18, Max Interval: 52
AssistantProfessorCandidate(ID9152) => Min Interval: 11, Max Interval: 43
AssistantProfessorCandidate(ID9153) => Min Interval: 16, Max Interval: 53
AssistantProfessorCandidate(ID9155) => Min Interval: 10, Max Interval: 47
AssistantProfessorCandidate(ID9156) => Min Interval: 13, Max Interval: 26
AssistantProfessorCandidate(ID9160) => Min Interval: 2, Max Interval: 46
AssistantProfessorCandidate(ID9161) => Min Interval: 10, Max Interval: 41
AssistantProfessorCandidate(ID9163) => Min Interval: 2, Max Interval: 49
AssistantProfessorCandidate(ID9164) => Min Interval: 9, Max Interval: 42
AssistantProfessorCandidate(ID9166) => Min Interval: 31, Max Interval: 40
AssistantProfessorCandidate(ID9168) => Min Interval: 15, Max Interval: 22
AssistantProfessorCandidate(ID9174) => Min Interval: 10, Max Interval: 48
AssistantProfessorCandidate(ID9179) => Min Interval: 5, Max Interval: 46
AssistantProfessorCandidate(ID9180) => Min Interval: 7, Max Interval: 48
AssistantProfessorCandidate(ID9183) => Min Interval: 9, Max Interval: 48
AssistantProfessorCandidate(ID9185) => Min Interval: 6, Max Interval: 49
AssistantProfessorCandidate(ID9186) => Min Interval: 12, Max Interval: 45
AssistantProfessorCandidate(ID9190) => Min Interval: 18, Max Interval: 47
AssistantProfessorCandidate(ID9191) => Min Interval: 28, Max Interval: 50
AssistantProfessorCandidate(ID9194) => Min Interval: 16, Max Interval: 39
AssistantProfessorCandidate(ID9195) => Min Interval: 22, Max Interval: 45
AssistantProfessorCandidate(ID9198) => Min Interval: 9, Max Interval: 46
AssistantProfessorCandidate(ID9200) => Min Interval: 17, Max Interval: 42
AssistantProfessorCandidate(ID9202) => Min Interval: 4, Max Interval: 51
AssistantProfessorCandidate(ID9204) => Min Interval: 14, Max Interval: 29
AssistantProfessorCandidate(ID9205) => Min Interval: 34, Max Interval: 43
AssistantProfessorCandidate(ID9207) => Min Interval: 6, Max Interval: 51
AssistantProfessorCandidate(ID9208) => Min Interval: 20, Max Interval: 48
AssistantProfessorCandidate(ID9211) => Min Interval: 6, Max Interval: 47
AssistantProfessorCandidate(ID9214) => Min Interval: 33, Max Interval: 45
AssistantProfessorCandidate(ID9219) => Min Interval: 16, Max Interval: 45
AssistantProfessorCandidate(ID9221) => Min Interval: 9, Max Interval: 29
AssistantProfessorCandidate(ID9223) => Min Interval: 22, Max Interval: 43
AssistantProfessorCandidate(ID9226) => Min Interval: 8, Max Interval: 47
AssistantProfessorCandidate(ID9227) => Min Interval: 10, Max Interval: 37
AssistantProfessorCandidate(ID9230) => Min Interval: 11, Max Interval: 47
AssistantProfessorCandidate(ID9231) => Min Interval: 4, Max Interval: 50
AssistantProfessorCandidate(ID9232) => Min Interval: 12, Max Interval: 30
AssistantProfessorCandidate(ID9235) => Min Interval: 5, Max Interval: 49
AssistantProfessorCandidate(ID9238) => Min Interval: 19, Max Interval: 46
AssistantProfessorCandidate(ID9239) => Min Interval: 18, Max Interval: 41
AssistantProfessorCandidate(ID9240) => Min Interval: 22, Max Interval: 33
AssistantProfessorCandidate(ID9241) => Min Interval: 23, Max Interval: 42
AssistantProfessorCandidate(ID9243) => Min Interval: 6, Max Interval: 51
AssistantProfessorCandidate(ID9244) => Min Interval: 24, Max Interval: 48
AssistantProfessorCandidate(ID9245) => Min Interval: 3, Max Interval: 50
AssistantProfessorCandidate(ID9247) => Min Interval: 14, Max Interval: 43
AssistantProfessorCandidate(ID9253) => Min Interval: 25, Max Interval: 41
AssistantProfessorCandidate(ID9254) => Min Interval: 14, Max Interval: 42
AssistantProfessorCandidate(ID9258) => Min Interval: 41, Max Interval: 47
AssistantProfessorCandidate(ID9259) => Min Interval: 18, Max Interval: 30
AssistantProfessorCandidate(ID9260) => Min Interval: 1, Max Interval: 48
AssistantProfessorCandidate(ID9262) => Min Interval: 19, Max Interval: 52
AssistantProfessorCandidate(ID9265) => Min Interval: 27, Max Interval: 46
AssistantProfessorCandidate(ID9268) => Min Interval: 18, Max Interval: 22
AssistantProfessorCandidate(ID9270) => Min Interval: 10, Max Interval: 40
AssistantProfessorCandidate(ID9271) => Min Interval: 38, Max Interval: 48
AssistantProfessorCandidate(ID9274) => Min Interval: 7, Max Interval: 46
AssistantProfessorCandidate(ID9278) => Min Interval: 17, Max Interval: 37
AssistantProfessorCandidate(ID9282) => Min Interval: 14, Max Interval: 32
AssistantProfessorCandidate(ID9285) => Min Interval: 9, Max Interval: 34
AssistantProfessorCandidate(ID9287) => Min Interval: 25, Max Interval: 41
AssistantProfessorCandidate(ID9288) => Min Interval: 13, Max Interval: 46
AssistantProfessorCandidate(ID9291) => Min Interval: 3, Max Interval: 48
AssistantProfessorCandidate(ID9295) => Min Interval: 23, Max Interval: 43
AssistantProfessorCandidate(ID9296) => Min Interval: 36, Max Interval: 42
AssistantProfessorCandidate(ID9297) => Min Interval: 22, Max Interval: 34
AssistantProfessorCandidate(ID9298) => Min Interval: 23, Max Interval: 45
AssistantProfessorCandidate(ID9301) => Min Interval: 4, Max Interval: 48
AssistantProfessorCandidate(ID9303) => Min Interval: 2, Max Interval: 51
AssistantProfessorCandidate(ID9307) => Min Interval: 15, Max Interval: 48
AssistantProfessorCandidate(ID9310) => Min Interval: 12, Max Interval: 46
AssistantProfessorCandidate(ID9312) => Min Interval: 4, Max Interval: 47
AssistantProfessorCandidate(ID9313) => Min Interval: 9, Max Interval: 47
AssistantProfessorCandidate(ID9314) => Min Interval: 10, Max Interval: 16
AssistantProfessorCandidate(ID9316) => Min Interval: 10, Max Interval: 13
AssistantProfessorCandidate(ID9317) => Min Interval: 15, Max Interval: 46
AssistantProfessorCandidate(ID9320) => Min Interval: 31, Max Interval: 48
AssistantProfessorCandidate(ID9322) => Min Interval: 19, Max Interval: 44
AssistantProfessorCandidate(ID9324) => Min Interval: 5, Max Interval: 47
AssistantProfessorCandidate(ID9325) => Min Interval: 19, Max Interval: 50
AssistantProfessorCandidate(ID9326) => Min Interval: 3, Max Interval: 52
AssistantProfessorCandidate(ID9328) => Min Interval: 23, Max Interval: 44
AssistantProfessorCandidate(ID9329) => Min Interval: 19, Max Interval: 47
AssistantProfessorCandidate(ID9332) => Min Interval: 11, Max Interval: 40
AssistantProfessorCandidate(ID9333) => Min Interval: 13, Max Interval: 33
AssistantProfessorCandidate(ID9334) => Min Interval: 21, Max Interval: 48
AssistantProfessorCandidate(ID9337) => Min Interval: 23, Max Interval: 34
AssistantProfessorCandidate(ID9338) => Min Interval: 18, Max Interval: 47
AssistantProfessorCandidate(ID9339) => Min Interval: 18, Max Interval: 26
AssistantProfessorCandidate(ID9341) => Min Interval: 31, Max Interval: 35
AssistantProfessorCandidate(ID9342) => Min Interval: 24, Max Interval: 44
AssistantProfessorCandidate(ID9345) => Min Interval: 38, Max Interval: 45
AssistantProfessorCandidate(ID9347) => Min Interval: 4, Max Interval: 48
AssistantProfessorCandidate(ID9348) => Min Interval: 18, Max Interval: 32
AssistantProfessorCandidate(ID9350) => Min Interval: 26, Max Interval: 40
AssistantProfessorCandidate(ID9352) => Min Interval: 11, Max Interval: 44
AssistantProfessorCandidate(ID9353) => Min Interval: 37, Max Interval: 44
AssistantProfessorCandidate(ID9354) => Min Interval: 7, Max Interval: 47
AssistantProfessorCandidate(ID9357) => Min Interval: 17, Max Interval: 35
AssistantProfessorCandidate(ID9358) => Min Interval: 28, Max Interval: 32
AssistantProfessorCandidate(ID9359) => Min Interval: 5, Max Interval: 47
AssistantProfessorCandidate(ID9365) => Min Interval: 22, Max Interval: 34
AssistantProfessorCandidate(ID9367) => Min Interval: 25, Max Interval: 35
AssistantProfessorCandidate(ID9368) => Min Interval: 12, Max Interval: 21
AssistantProfessorCandidate(ID9370) => Min Interval: 7, Max Interval: 43
AssistantProfessorCandidate(ID9372) => Min Interval: 18, Max Interval: 39
AssistantProfessorCandidate(ID9374) => Min Interval: 10, Max Interval: 38
AssistantProfessorCandidate(ID9375) => Min Interval: 4, Max Interval: 38
AssistantProfessorCandidate(ID9378) => Min Interval: 12, Max Interval: 31
AssistantProfessorCandidate(ID9379) => Min Interval: 13, Max Interval: 25
AssistantProfessorCandidate(ID9380) => Min Interval: 8, Max Interval: 41
AssistantProfessorCandidate(ID9382) => Min Interval: 26, Max Interval: 47
AssistantProfessorCandidate(ID9384) => Min Interval: 13, Max Interval: 40
AssistantProfessorCandidate(ID9385) => Min Interval: 26, Max Interval: 38
AssistantProfessorCandidate(ID9386) => Min Interval: 23, Max Interval: 36
AssistantProfessorCandidate(ID9387) => Min Interval: 23, Max Interval: 46
AssistantProfessorCandidate(ID9389) => Min Interval: 31, Max Interval: 44
AssistantProfessorCandidate(ID9390) => Min Interval: 23, Max Interval: 45
AssistantProfessorCandidate(ID9393) => Min Interval: 10, Max Interval: 14
